Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATERFRONT WAVES,"1,600,000","1,291.68","1,239",Dec-21,BEDOK RESERVOIR ROAD,Resale,Strata,120,"13,333",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
THE SCALA,"782,000",473.62,"1,651",Dec-21,SERANGOON AVENUE 3,Resale,Strata,44,"17,773",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE PALETTE,"1,270,000","1,065.64","1,192",Dec-21,PASIR RIS GROVE,Resale,Strata,99,"12,828",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
SELETAR SPRINGS CONDOMINIUM,"800,000",958,835,Dec-21,GERALD DRIVE,Resale,Strata,89,"8,989",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
ONE JERVOIS,"2,600,000","1,291.68","2,013",Dec-21,JERVOIS CLOSE,Resale,Strata,120,"21,667",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE BEVERLY,"1,920,000","2,098.98",915,Dec-21,TOH TUCK ROAD,Resale,Strata,195,"9,846",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"3,191,000","1,496.2","2,133",Dec-21,SILAT AVENUE,New Sale,Strata,139,"22,957",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
LES MAISONS NASSIM,"37,000,000","6,522.98","5,672",Dec-21,NASSIM ROAD,New Sale,Strata,606,"61,056",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
15 HOLLAND HILL,"7,612,560","2,497.25","3,048",Dec-21,HOLLAND HILL,New Sale,Strata,232,"32,813",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
15 HOLLAND HILL,"7,650,390","2,497.25","3,064",Dec-21,HOLLAND HILL,New Sale,Strata,232,"32,976",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SLOANE RESIDENCES,"2,480,000",742.72,"3,339",Dec-21,BALMORAL ROAD,New Sale,Strata,69,"35,942",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
NATURA@HILLVIEW,"1,200,000","1,248.62",961,Dec-21,HILLVIEW TERRACE,Resale,Strata,116,"10,345",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
URBAN TREASURES,"2,008,170","1,011.82","1,985",Dec-21,JALAN EUNOS,New Sale,Strata,94,"21,364",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,735,038","1,151.75","1,506",Dec-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,215",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RV POINT,"795,000",355.21,"2,238",Dec-21,RIVER VALLEY ROAD,Resale,Strata,33,"24,091",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE JOVELL,"986,500",678.13,"1,455",Dec-21,FLORA DRIVE,New Sale,Strata,63,"15,659",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
INFINI AT EAST COAST,"1,608,000",753.48,"2,134",Dec-21,EAST COAST ROAD,New Sale,Strata,70,"22,971",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TANGLIN REGENCY,"1,200,000",850.36,"1,411",Dec-21,TANGLIN ROAD,Resale,Strata,79,"15,190",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,01 to 05
SCOTTS HIGHPARK,"3,600,000","1,743.77","2,064",Dec-21,SCOTTS ROAD,Resale,Strata,162,"22,222",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE LAKEFRONT RESIDENCES,"1,350,000","1,054.87","1,280",Dec-21,LAKESIDE DRIVE,Resale,Strata,98,"13,776",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,11 to 15
ESPADA,"1,085,000",452.09,"2,400",Dec-21,ST. THOMAS WALK,Resale,Strata,42,"25,833",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
GILSTEAD COURT,"2,580,000","1,388.56","1,858",Dec-21,GILSTEAD ROAD,Resale,Strata,129,"20,000",-,Condominium,1,Freehold,11,Core Central Region,-
TANGLIN PARK,"3,003,750","1,334.74","2,250",Dec-21,RIDLEY PARK,Resale,Strata,124,"24,224",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,242,400",710.42,"1,749",Dec-21,DAIRY FARM LANE,New Sale,Strata,66,"18,824",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
THE QUAYSIDE,"2,370,000","1,506.96","1,573",Dec-21,ROBERTSON QUAY,Resale,Strata,140,"16,929",-,Apartment,1,99 yrs lease commencing from 1994,09,Core Central Region,06 to 10
THE INFLORA,"815,000",818.06,996,Dec-21,FLORA DRIVE,Resale,Strata,76,"10,724",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
PARC CLEMATIS,"2,184,000","1,248.62","1,749",Dec-21,JALAN LEMPENG,New Sale,Strata,116,"18,828",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
COASTLINE RESIDENCES,"3,070,000","1,108.69","2,769",Dec-21,AMBER ROAD,New Sale,Strata,103,"29,806",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
ZYANYA,"882,000",441.32,"1,999",Dec-21,LORONG 25A GEYLANG,New Sale,Strata,41,"21,512",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ZYANYA,"1,606,750",893.41,"1,798",Dec-21,LORONG 25A GEYLANG,New Sale,Strata,83,"19,358",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,556,000",936.47,"1,662",Dec-21,HOUGANG AVENUE 2,New Sale,Strata,87,"17,885",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
COMPASS HEIGHTS,"975,000","1,054.87",924,Dec-21,SENGKANG SQUARE,Resale,Strata,98,"9,949",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"1,320,000",753.48,"1,752",Dec-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,70,"18,857",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
URBAN VISTA,"1,150,000",850.36,"1,352",Dec-21,TANAH MERAH KECHIL LINK,Resale,Strata,79,"14,557",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
WOODSVILLE 28,"1,650,000","1,184.04","1,394",Dec-21,WOODSVILLE CLOSE,Resale,Strata,110,"15,000",-,Apartment,1,99 yrs lease commencing from 2007,13,Rest of Central Region,11 to 15
MARINA BAY SUITES,"3,100,000","1,625.36","1,907",Dec-21,CENTRAL BOULEVARD,Resale,Strata,151,"20,530",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,41 to 45
VACANZA @ EAST,"1,270,000","1,033.34","1,229",Dec-21,LENGKONG TUJOH,Resale,Strata,96,"13,229",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
RIVER ISLES,"1,438,888","1,463.9",983,Dec-21,EDGEDALE PLAINS,Resale,Strata,136,"10,580",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
COTE D'AZUR,"2,380,000","1,388.56","1,714",Dec-21,MARINE PARADE ROAD,Resale,Strata,129,"18,450",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
HIGHGATE,"2,180,000","1,593.07","1,368",Dec-21,TOH TUCK ROAD,Resale,Strata,148,"14,730",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
CHANGI COURT,"960,000",871.88,"1,101",Dec-21,UPPER CHANGI ROAD EAST,Resale,Strata,81,"11,852",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
MARTIN MODERN,"2,980,000","1,087.16","2,741",Dec-21,MARTIN PLACE,Sub Sale,Strata,101,"29,505",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,16 to 20
CASA CAMBIO,"1,020,000",656.6,"1,553",Dec-21,LIM TUA TOW ROAD,Resale,Strata,61,"16,721",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
91 MARSHALL,"970,000",570.49,"1,700",Dec-21,MARSHALL ROAD,Resale,Strata,53,"18,302",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ONE AMBER,"1,916,000",958,"2,000",Dec-21,AMBER GARDENS,Resale,Strata,89,"21,528",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
PEOPLE'S PARK COMPLEX,"570,000",409.03,"1,394",Dec-21,PARK ROAD,Resale,Strata,38,"15,000",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,21 to 25
CITY SQUARE RESIDENCES,"1,520,000",861.12,"1,765",Dec-21,KITCHENER LINK,Resale,Strata,80,"19,000",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
CAVENDISH PARK,"1,700,000","1,270.15","1,338",Dec-21,PINE GROVE,Resale,Strata,118,"14,407",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,11 to 15
EUHABITAT,"1,410,000","1,130.22","1,248",Dec-21,JALAN EUNOS,Resale,Strata,105,"13,429",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
CASERO @ DUNMAN,"1,750,000","1,528.49","1,145",Dec-21,DUNMAN ROAD,Resale,Strata,142,"12,324",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LAGOON VIEW,"1,820,000","1,646.89","1,105",Dec-21,MARINE PARADE ROAD,Resale,Strata,153,"11,895",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,16 to 20
LIVIA,"905,000",914.94,989,Dec-21,PASIR RIS GROVE,Resale,Strata,85,"10,647",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
WOODHAVEN,"670,000",592.02,"1,132",Dec-21,WOODGROVE AVENUE,Resale,Strata,55,"12,182",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
MARTIN MODERN,"3,700,000","1,399.32","2,644",Dec-21,MARTIN PLACE,Sub Sale,Strata,130,"28,462",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,16 to 20
EDELWEISS PARK CONDOMINIUM,"1,200,000","1,270.15",945,Dec-21,FLORA ROAD,Resale,Strata,118,"10,169",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
PRINCIPAL GARDEN,"1,640,000",861.12,"1,904",Dec-21,PRINCE CHARLES CRESCENT,Resale,Strata,80,"20,500",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,11 to 15
PARC RIVIERA,"1,430,000",990.29,"1,444",Dec-21,WEST COAST VALE,Resale,Strata,92,"15,543",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
SIMS URBAN OASIS,"950,000",624.31,"1,522",Dec-21,SIMS DRIVE,Resale,Strata,58,"16,379",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
ASTORIA PARK,"1,280,000","1,173.28","1,091",Dec-21,LORONG MYDIN,Resale,Strata,109,"11,743",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
THE CLIFT,"990,000",527.44,"1,877",Dec-21,MCCALLUM STREET,Resale,Strata,49,"20,204",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
CORALS AT KEPPEL BAY,"7,200,000","2,777.11","2,593",Dec-21,KEPPEL BAY DRIVE,Resale,Strata,258,"27,907",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
D'NEST,"645,000",484.38,"1,332",Dec-21,PASIR RIS GROVE,Resale,Strata,45,"14,333",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
EVERGREEN PARK,"985,000","1,173.28",840,Dec-21,HOUGANG AVENUE 7,Resale,Strata,109,"9,037",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
LA FIESTA,"1,225,000","1,001.05","1,224",Dec-21,SENGKANG SQUARE,Resale,Strata,93,"13,172",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
MARINA ONE RESIDENCES,"1,833,172",775.01,"2,365",Dec-21,MARINA WAY,Resale,Strata,72,"25,461",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
V ON SHENTON,"1,920,000","1,097.93","1,749",Dec-21,SHENTON WAY,Resale,Strata,102,"18,824",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
RIPPLE BAY,"970,000",764.24,"1,269",Dec-21,PASIR RIS LINK,Resale,Strata,71,"13,662",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
PARC RIVIERA,"900,000",602.78,"1,493",Dec-21,WEST COAST VALE,Resale,Strata,56,"16,071",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
THE GERANIUM,"950,000",753.48,"1,261",Dec-21,MANGIS ROAD,Resale,Strata,70,"13,571",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
URBAN RESIDENCES,"1,082,800",861.12,"1,257",Dec-21,LORONG AH SOO,Resale,Strata,80,"13,535",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
D'LEEDON,"3,200,000","1,722.24","1,858",Dec-21,LEEDON HEIGHTS,Resale,Strata,160,"20,000",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
COMPASS HEIGHTS,"1,300,000","1,323.97",982,Dec-21,SENGKANG SQUARE,Resale,Strata,123,"10,569",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
REGENT HEIGHTS,"900,000","1,022.58",880,Dec-21,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"9,474",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,21 to 25
CHELSEA GARDENS,"3,880,000","1,959.05","1,981",Dec-21,WALSHE ROAD,Resale,Strata,182,"21,319",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
VACANZA @ EAST,"1,320,000","1,033.34","1,277",Dec-21,LENGKONG TUJOH,Resale,Strata,96,"13,750",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
BOON COURT,"1,280,000","1,496.2",856,Dec-21,STILL ROAD,Resale,Strata,139,"9,209",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RIVER ISLES,"1,390,000","1,420.85",978,Dec-21,EDGEDALE PLAINS,Resale,Strata,132,"10,530",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
PALMWOODS,"1,105,000","1,216.33",908,Dec-21,UPPER CHANGI ROAD,Resale,Strata,113,"9,779",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
COSTA RHU,"1,950,000","1,399.32","1,394",Dec-21,RHU CROSS,Resale,Strata,130,"15,000",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
STRATUM,"940,000",947.23,992,Dec-21,ELIAS ROAD,Resale,Strata,88,"10,682",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE NAUTICAL,"1,230,000","1,119.46","1,099",Dec-21,JALAN SENDUDOK,Resale,Strata,104,"11,827",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE GREENWICH,"720,000",602.78,"1,194",Dec-21,SELETAR ROAD,Resale,Strata,56,"12,857",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,660,000","1,291.68","1,285",Dec-21,SELETAR ROAD,Resale,Strata,120,"13,833",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
HERITAGE VIEW,"1,228,000",968.76,"1,268",Dec-21,DOVER RISE,Resale,Strata,90,"13,644",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,01 to 05
10 EVELYN,"1,283,000",495.14,"2,591",Dec-21,EVELYN ROAD,New Sale,Strata,46,"27,891",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
KAP RESIDENCES,"1,640,000","1,011.82","1,621",Dec-21,KING ALBERT PARK,Resale,Strata,94,"17,447",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
KOVAN MELODY,"1,500,000","1,173.28","1,278",Dec-21,KOVAN ROAD,Resale,Strata,109,"13,761",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
RIVERBANK @ FERNVALE,"1,268,000","1,044.11","1,214",Dec-21,FERNVALE CLOSE,Resale,Strata,97,"13,072",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
FOURTH AVENUE RESIDENCES,"1,237,040",505.91,"2,445",Dec-21,FOURTH AVENUE,New Sale,Strata,47,"26,320",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
AFFINITY AT SERANGOON,"2,296,000","1,453.14","1,580",Dec-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,135,"17,007",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
DUCHESS MANOR,"1,500,000",635.08,"2,362",Dec-21,DUCHESS ROAD,Resale,Strata,59,"25,424",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
PASIR RIS 8,"1,538,000",775.01,"1,984",Dec-21,PASIR RIS DRIVE 8,New Sale,Strata,72,"21,361",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,01 to 05
MELVILLE PARK,"810,000","1,044.11",776,Dec-21,SIMEI STREET 1,Resale,Strata,97,"8,351",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
DE PARADISO,"1,280,000",904.18,"1,416",Dec-21,MARTABAN ROAD,Resale,Strata,84,"15,238",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
URBAN TREASURES,"1,264,690",645.84,"1,958",Dec-21,JALAN EUNOS,New Sale,Strata,60,"21,078",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
URBAN TREASURES,"2,022,450","1,011.82","1,999",Dec-21,JALAN EUNOS,New Sale,Strata,94,"21,515",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,718,250","1,151.75","1,492",Dec-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,058",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
MORI,"1,603,000",990.29,"1,619",Dec-21,GUILLEMARD ROAD,New Sale,Strata,92,"17,424",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MORI,"1,345,000",710.42,"1,893",Dec-21,GUILLEMARD ROAD,New Sale,Strata,66,"20,379",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,397,000","1,119.46","2,141",Dec-21,BIDADARI PARK DRIVE,New Sale,Strata,104,"23,048",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PENROSE,"2,024,000","1,173.28","1,725",Dec-21,SIMS DRIVE,New Sale,Strata,109,"18,569",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
WALLICH RESIDENCE,"2,330,000",645.84,"3,608",Dec-21,WALLICH STREET,Resale,Strata,60,"38,833",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,46 to 50
AFFINITY AT SERANGOON,"2,535,000","1,571.54","1,613",Dec-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,146,"17,363",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
LOFT 33,"895,888",613.55,"1,460",Dec-21,LORONG 32 GEYLANG,Resale,Strata,57,"15,717",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
LEEDON GREEN,"1,705,000",613.55,"2,779",Dec-21,LEEDON HEIGHTS,New Sale,Strata,57,"29,912",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
LEEDON GREEN,"2,656,000",958,"2,772",Dec-21,LEEDON HEIGHTS,New Sale,Strata,89,"29,843",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
RIPPLE BAY,"1,480,000","1,313.21","1,127",Dec-21,PASIR RIS LINK,Resale,Strata,122,"12,131",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
NORMANTON PARK,"1,996,830","1,097.93","1,819",Dec-21,NORMANTON PARK,New Sale,Strata,102,"19,577",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
COASTARINA,"1,330,000",839.59,"1,584",Dec-21,EAST COAST ROAD,Resale,Strata,78,"17,051",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CASPIAN,"1,500,000","1,237.86","1,212",Dec-21,LAKESIDE DRIVE,Resale,Strata,115,"13,043",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
SKY GREEN,"1,368,000",753.48,"1,816",Dec-21,MACPHERSON ROAD,Resale,Strata,70,"19,543",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
NORMANTON PARK,"1,622,000",904.18,"1,794",Dec-21,NORMANTON PARK,New Sale,Strata,84,"19,310",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
NORMANTON PARK,"1,872,400","1,065.64","1,757",Dec-21,NORMANTON PARK,New Sale,Strata,99,"18,913",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
NORMANTON PARK,"1,641,000",904.18,"1,815",Dec-21,NORMANTON PARK,New Sale,Strata,84,"19,536",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
DAIRY FARM RESIDENCES,"1,291,000",764.24,"1,689",Dec-21,DAIRY FARM LANE,New Sale,Strata,71,"18,183",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
KOPAR AT NEWTON,"3,608,550","1,603.84","2,250",Dec-21,MAKEWAY AVENUE,New Sale,Strata,149,"24,218",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,01 to 05
THE AVENIR,"3,848,000","1,140.98","3,373",Dec-21,RIVER VALLEY CLOSE,New Sale,Strata,106,"36,302",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
SOUTHBANK,"1,600,000",904.18,"1,770",Dec-21,NORTH BRIDGE ROAD,Resale,Strata,84,"19,048",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,21 to 25
PARC CLEMATIS,"2,246,000","1,291.68","1,739",Dec-21,JALAN LEMPENG,New Sale,Strata,120,"18,717",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
MYRA,"1,470,800",667.37,"2,204",Dec-21,MEYAPPA CHETTIAR ROAD,New Sale,Strata,62,"23,723",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE SKYWOODS,"1,320,000",947.23,"1,394",Dec-21,DAIRY FARM HEIGHTS,Resale,Strata,88,"15,000",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
THE WATERSIDE,"4,170,000","2,400.37","1,737",Dec-21,TANJONG RHU ROAD,Resale,Strata,223,"18,700",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
PRINCIPAL GARDEN,"1,574,000",807.3,"1,950",Dec-21,PRINCE CHARLES CRESCENT,Resale,Strata,75,"20,987",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,01 to 05
SUNGLADE,"1,330,000","1,044.11","1,274",Dec-21,SERANGOON AVENUE 2,Resale,Strata,97,"13,711",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"700,000",430.56,"1,626",Dec-21,YISHUN CENTRAL 1,Sub Sale,Strata,40,"17,500",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
THE CLEMENT CANOPY,"1,680,000",990.29,"1,696",Dec-21,CLEMENTI AVENUE 1,Resale,Strata,92,"18,261",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,26 to 30
EIGHT RIVERSUITES,"1,140,000",699.66,"1,629",Dec-21,WHAMPOA EAST,Resale,Strata,65,"17,538",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
TANGLIN RESIDENCES,"4,100,000","1,754.53","2,337",Dec-21,ST. MARTIN'S DRIVE,Resale,Strata,163,"25,153",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
AFFINITY AT SERANGOON,"1,285,000",731.95,"1,756",Dec-21,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,68,"18,897",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
CONCOURSE SKYLINE,"5,000,000","2,174.33","2,300",Dec-21,BEACH ROAD,Resale,Strata,202,"24,752",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
ROSEVALE,"2,400,000","1,313.21","1,828",Dec-21,LINCOLN ROAD,Resale,Strata,122,"19,672",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
LA FIESTA,"1,240,000",893.41,"1,388",Dec-21,SENGKANG SQUARE,Resale,Strata,83,"14,940",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
TRESALVEO,"2,500,000","1,550.02","1,613",Dec-21,MARYMOUNT TERRACE,Resale,Strata,144,"17,361",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
PARK 1 SUITES,"1,440,000","1,119.46","1,286",Dec-21,LORONG 40 GEYLANG,Resale,Strata,104,"13,846",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PALAZZETTO,"1,318,000",818.06,"1,611",Dec-21,TANJONG RHU ROAD,Resale,Strata,76,"17,342",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CLYDESVIEW,"3,300,000","2,098.98","1,572",Dec-21,JERVOIS LANE,Resale,Strata,195,"16,923",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
KINGSGROVE,"1,750,000","1,571.54","1,114",Dec-21,ANG MO KIO AVENUE 1,Resale,Strata,146,"11,986",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
PALM ISLES,"800,000",807.3,991,Dec-21,FLORA DRIVE,Resale,Strata,75,"10,667",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
EAST COAST RESIDENCES,"825,000",516.67,"1,597",Dec-21,UPPER EAST COAST ROAD,Resale,Strata,48,"17,188",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE HILLIER,"738,000",516.67,"1,428",Dec-21,HILLVIEW RISE,Resale,Strata,48,"15,375",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
THE LUXURIE,"2,600,000","2,744.82",947,Dec-21,COMPASSVALE ROAD,Resale,Strata,255,"10,196",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE TRIZON,"8,880,000","5,102.14","1,740",Dec-21,RIDGEWOOD CLOSE,Resale,Strata,474,"18,734",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
THE INTERWEAVE,"617,000",387.5,"1,592",Dec-21,KIM KEAT ROAD,Resale,Strata,36,"17,139",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE LUMOS,"4,150,000","1,754.53","2,365",Dec-21,LEONIE HILL,Resale,Strata,163,"25,460",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
