Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
KI RESIDENCES AT BROOKVALE,"2,013,000","1,173.28","1,716",Mar-21,BROOKVALE DRIVE,New Sale,Strata,109,"18,468",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"2,022,000","1,173.28","1,723",Mar-21,BROOKVALE DRIVE,New Sale,Strata,109,"18,550",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
THE ANTARES,"1,218,332",667.37,"1,826",Mar-21,MATTAR ROAD,New Sale,Strata,62,"19,651",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"1,818,000","1,323.97","1,373",Mar-21,TAMPINES LANE,New Sale,Strata,123,"14,780",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
STIRLING RESIDENCES,"1,088,000",505.91,"2,151",Mar-21,STIRLING ROAD,New Sale,Strata,47,"23,149",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
AFFINITY AT SERANGOON,"1,353,000",850.36,"1,591",Mar-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,79,"17,127",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE JOVELL,"1,158,000",904.18,"1,281",Mar-21,FLORA DRIVE,New Sale,Strata,84,"13,786",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,751,000","1,270.15","1,379",Mar-21,TAMPINES LANE,New Sale,Strata,118,"14,839",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
NORMANTON PARK,"1,206,603",667.37,"1,808",Mar-21,NORMANTON PARK,New Sale,Strata,62,"19,461",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
TREASURE AT TAMPINES,"1,428,000","1,033.34","1,382",Mar-21,TAMPINES LANE,New Sale,Strata,96,"14,875",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,516,400",936.47,"1,619",Mar-21,COMPASSVALE BOW,New Sale,Strata,87,"17,430",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
PARC CLEMATIS,"2,118,000","1,291.68","1,640",Mar-21,JALAN LEMPENG,New Sale,Strata,120,"17,650",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
MYRA,"1,088,912",473.62,"2,299",Mar-21,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"24,748",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
PARC ESTA,"1,612,000",925.7,"1,741",Mar-21,SIMS AVENUE,New Sale,Strata,86,"18,744",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
MILL POINT,"1,800,000","1,011.82","1,779",Mar-21,ZION CLOSE,Resale,Strata,94,"19,149",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
HILLVISTA,"1,210,000",947.23,"1,277",Mar-21,ELIZABETH DRIVE,Resale,Strata,88,"13,750",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
MIDWOOD,"937,000",548.96,"1,707",Mar-21,HILLVIEW RISE,New Sale,Strata,51,"18,373",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,439,000","1,011.82","1,422",Mar-21,TAMPINES LANE,New Sale,Strata,94,"15,309",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
MIDTOWN BAY,"1,388,200",452.09,"3,023",Mar-21,BEACH ROAD,New Sale,Strata,42,"32,538","1,366,600",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
THE MKZ,"1,200,000",731.95,"1,639",Mar-21,MACKENZIE ROAD,Resale,Strata,68,"17,647",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
MONTROSA,"2,300,000","3,121.56",737,Mar-21,HILLVIEW AVENUE,Resale,Strata,290,"7,931",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
SANDALWOOD,"1,170,000",871.88,"1,342",Mar-21,TEMBELING ROAD,Resale,Strata,81,"14,444",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PARC HAVEN,"1,508,000","1,237.86","1,218",Mar-21,LORONG LIMAU,Resale,Strata,115,"13,113",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
AMBER PARK,"3,715,200","1,571.54","2,364",Mar-21,AMBER GARDENS,New Sale,Strata,146,"25,447",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
NOUVEL 18,"5,475,000","1,765.3","3,101",Mar-21,ANDERSON ROAD,Resale,Strata,164,"33,384",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
MIDTOWN MODERN,"2,423,520",904.18,"2,680",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,84,"28,851",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"3,017,000","1,065.64","2,831",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"30,475",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
PALM GROVE CONDOMINIUM,"1,950,000","1,840.64","1,059",Mar-21,PALM GROVE AVENUE,Resale,Strata,171,"11,404",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
VIEW AT KISMIS,"1,283,000",710.42,"1,806",Mar-21,LORONG KISMIS,New Sale,Strata,66,"19,439",-,Apartment,1,99 yrs lease commencing from 2019,21,Rest of Central Region,01 to 05
THE SANTORINI,"603,000",527.44,"1,143",Mar-21,TAMPINES STREET 86,Resale,Strata,49,"12,306",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
HARBOUR VIEW TOWERS,"1,750,000","1,614.6","1,084",Mar-21,TELOK BLANGAH DRIVE,Resale,Strata,150,"11,667",-,Condominium,1,99 yrs lease commencing from 1990,04,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"962,000",505.91,"1,902",Mar-21,STIRLING ROAD,New Sale,Strata,47,"20,468",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"1,751,820",731.95,"2,393",Mar-21,MARINA WAY,Resale,Strata,68,"25,762",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
BOTANIQUE AT BARTLEY,"1,138,888",731.95,"1,556",Mar-21,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"16,748",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,044,000",678.13,"1,540",Mar-21,TAMPINES LANE,New Sale,Strata,63,"16,571",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,512,000","1,033.34","1,463",Mar-21,TAMPINES LANE,New Sale,Strata,96,"15,750",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
SERAYA VILLE,"2,000,000","1,765.3","1,133",Mar-21,SERAYA LANE,Resale,Strata,164,"12,195",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THOMSON IMPRESSIONS,"1,238,000",731.95,"1,691",Mar-21,LORONG PUNTONG,Resale,Strata,68,"18,206",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,16 to 20
THE M,"1,662,000",592.02,"2,807",Mar-21,MIDDLE ROAD,New Sale,Strata,55,"30,218",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
D'MIRA,"1,288,888",968.76,"1,330",Mar-21,BOON TECK ROAD,Resale,Strata,90,"14,321",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
LEEDON GREEN,"1,753,800",699.66,"2,507",Mar-21,LEEDON HEIGHTS,New Sale,Strata,65,"26,982",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BARTLEY RIDGE,"1,088,000",721.19,"1,509",Mar-21,MOUNT VERNON ROAD,Resale,Strata,67,"16,239",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
MANDALAY TOWERS,"2,800,000","2,508.01","1,116",Mar-21,MANDALAY ROAD,Resale,Strata,233,"12,017",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
FORETT@BUKIT TIMAH,"1,819,000",947.23,"1,920",Mar-21,TOH TUCK ROAD,New Sale,Strata,88,"20,670",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,270,000",914.94,"1,388",Mar-21,HOUGANG AVENUE 7,New Sale,Strata,85,"14,941",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,271,000",914.94,"1,389",Mar-21,TAMPINES LANE,New Sale,Strata,85,"14,953",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
PARC VISTA,"840,000","1,076.4",780,Mar-21,CORPORATION ROAD,Resale,Strata,100,"8,400",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05
OLLOI,"2,332,000","1,345.5","1,733",Mar-21,LORONG 101 CHANGI,New Sale,Strata,125,"18,656",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE DRAYCOTT,"4,980,000","2,637.18","1,888",Mar-21,DRAYCOTT PARK,Resale,Strata,245,"20,327",-,Apartment,1,Freehold,10,Core Central Region,26 to 30
THE WARREN,"1,280,000","1,474.67",868,Mar-21,CHOA CHU KANG LOOP,Resale,Strata,137,"9,343",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
PALM OASIS,"960,000",785.77,"1,222",Mar-21,LORONG H TELOK KURAU,Resale,Strata,73,"13,151",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
NATURE MANSIONS,"1,980,000","2,185.09",906,Mar-21,LORONG K TELOK KURAU,Resale,Strata,203,"9,754",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
NORMANTON PARK,"1,033,980",570.49,"1,812",Mar-21,NORMANTON PARK,New Sale,Strata,53,"19,509",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
IDYLLIC EAST,"2,270,000","1,926.76","1,178",Mar-21,UPPER EAST COAST ROAD,Resale,Strata,179,"12,682",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,810,000","1,140.98","1,586",Mar-21,DAIRY FARM LANE,New Sale,Strata,106,"17,075",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
THE TWINS,"5,798,000","4,531.64","1,279",Mar-21,BALMORAL CRESCENT,Resale,Strata,421,"13,772",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
SAVANNAH CONDOPARK,"1,000,000","1,237.86",808,Mar-21,SIMEI RISE,Resale,Strata,115,"8,696",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
BISHAN 8,"1,438,000","1,162.51","1,237",Mar-21,BISHAN STREET 21,Resale,Strata,108,"13,315",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,06 to 10
RIVER ISLES,"1,490,000","1,474.67","1,010",Mar-21,EDGEDALE PLAINS,Resale,Strata,137,"10,876",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
OASIS @ ELIAS,"802,000",979.52,819,Mar-21,ELIAS ROAD,Resale,Strata,91,"8,813",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
PARC ROSEWOOD,"510,000",430.56,"1,185",Mar-21,ROSEWOOD DRIVE,Resale,Strata,40,"12,750",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
RIVERSAILS,"1,100,000","1,108.69",992,Mar-21,UPPER SERANGOON CRESCENT,Resale,Strata,103,"10,680",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
MARTIN MODERN,"4,648,400","1,733","2,682",Mar-21,MARTIN PLACE,New Sale,Strata,161,"28,872",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
MARTIN MODERN,"2,049,000",764.24,"2,667",Mar-21,MARTIN PLACE,New Sale,Strata,71,"28,707","2,038,200",Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
MONTEBLEU,"1,360,000",807.3,"1,685",Mar-21,MINBU ROAD,Resale,Strata,75,"18,133",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
PARC ROSEWOOD,"521,000",430.56,"1,210",Mar-21,ROSEWOOD DRIVE,Resale,Strata,40,"13,025",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
JEWEL @ BUANGKOK,"1,850,000","1,410.08","1,312",Mar-21,COMPASSVALE BOW,Resale,Strata,131,"14,122",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,339,200",764.24,"1,752",Mar-21,COMPASSVALE BOW,New Sale,Strata,71,"18,862",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
PARC CLEMATIS,"1,747,000","1,044.11","1,673",Mar-21,JALAN LEMPENG,New Sale,Strata,97,"18,010",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"1,753,000","1,044.11","1,679",Mar-21,JALAN LEMPENG,New Sale,Strata,97,"18,072",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
PARC CLEMATIS,"2,121,000","1,291.68","1,642",Mar-21,JALAN LEMPENG,New Sale,Strata,120,"17,675",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
THE NAUTICAL,"960,000","1,011.82",949,Mar-21,JALAN SENDUDOK,Resale,Strata,94,"10,213",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,038,000",635.08,"1,634",Mar-21,HOUGANG AVENUE 2,New Sale,Strata,59,"17,593",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
PRINCIPAL GARDEN,"880,000",484.38,"1,817",Mar-21,PRINCE CHARLES CRESCENT,Resale,Strata,45,"19,556",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
KINGSFORD . HILLVIEW PEAK,"1,180,000",828.83,"1,424",Mar-21,HILLVIEW RISE,Resale,Strata,77,"15,325",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,21 to 25
SUNGLADE,"1,210,000","1,044.11","1,159",Mar-21,SERANGOON AVENUE 2,Resale,Strata,97,"12,474",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
SELETAR SPRINGS CONDOMINIUM,"770,000",979.52,786,Mar-21,GERALD DRIVE,Resale,Strata,91,"8,462",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
THE SPRINGBLOOM,"1,525,000","1,453.14","1,049",Mar-21,SERANGOON AVENUE 3,Resale,Strata,135,"11,296",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
PARC EMILY,"2,275,000","1,227.1","1,854",Mar-21,MOUNT EMILY ROAD,Resale,Strata,114,"19,956",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
MELVILLE PARK,"630,000",936.47,673,Mar-21,SIMEI STREET 1,Resale,Strata,87,"7,241",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
SEASTRAND,"588,000",570.49,"1,031",Mar-21,PASIR RIS LINK,Resale,Strata,53,"11,094",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
SANCTUARY GREEN,"1,080,000",785.77,"1,374",Mar-21,TANJONG RHU ROAD,Resale,Strata,73,"14,795",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
BUTTERWORTH 8,"1,430,000","1,022.58","1,398",Mar-21,BUTTERWORTH LANE,Resale,Strata,95,"15,053",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
NEWTON 21,"2,022,000","1,065.64","1,897",Mar-21,NEWTON ROAD,Resale,Strata,99,"20,424",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
BARTLEY RESIDENCES,"680,000",462.85,"1,469",Mar-21,LORONG HOW SUN,Resale,Strata,43,"15,814",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
TERRASSE,"908,000",775.01,"1,172",Mar-21,TERRASSE LANE,Resale,Strata,72,"12,611",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
SOUTHAVEN I,"1,275,000","1,291.68",987,Mar-21,HINDHEDE WALK,Resale,Strata,120,"10,625",-,Condominium,1,99 yrs lease commencing from 1994,21,Outside Central Region,01 to 05
RIVERVALE CREST,"855,000","1,205.57",709,Mar-21,RIVERVALE CRESCENT,Resale,Strata,112,"7,634",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
TANAMERA CREST,"1,030,000","1,205.57",854,Mar-21,PARI DEDAP WALK,Resale,Strata,112,"9,196",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,11 to 15
THE GALE,"1,160,000","1,151.75","1,007",Mar-21,FLORA ROAD,Resale,Strata,107,"10,841",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
PARK EAST,"1,790,000","1,313.21","1,363",Mar-21,JALAN TUA KONG,Resale,Strata,122,"14,672",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
D'LEEDON,"1,820,000","1,162.51","1,566",Mar-21,LEEDON HEIGHTS,Resale,Strata,108,"16,852",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
THE SHORE RESIDENCES,"1,480,000",893.41,"1,657",Mar-21,AMBER ROAD,Resale,Strata,83,"17,831",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20
RIVERSOUND RESIDENCE,"1,420,000","1,625.36",874,Mar-21,SENGKANG EAST AVENUE,Resale,Strata,151,"9,404",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"980,000","1,022.58",958,Mar-21,FLORA DRIVE,Resale,Strata,95,"10,316",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
KOVAN RESIDENCES,"1,050,000",893.41,"1,175",Mar-21,KOVAN ROAD,Resale,Strata,83,"12,651",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
LEONIE GARDENS,"3,800,000","2,540.3","1,496",Mar-21,LEONIE HILL,Resale,Strata,236,"16,102",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,01 to 05
BOTANIQUE AT BARTLEY,"970,000",656.6,"1,477",Mar-21,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"15,902",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE WARREN,"1,108,000","1,356.26",817,Mar-21,CHOA CHU KANG LOOP,Resale,Strata,126,"8,794",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
NORTHWOOD,"1,080,000","1,130.22",956,Mar-21,JALAN MATA AYER,Resale,Strata,105,"10,286",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
COSTA DEL SOL,"1,560,000","1,237.86","1,260",Mar-21,BAYSHORE ROAD,Resale,Strata,115,"13,565",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
BAYWATER,"1,510,000","1,528.49",988,Mar-21,BEDOK RESERVOIR ROAD,Resale,Strata,142,"10,634",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,01 to 05
KEW GREEN,"2,480,000","3,433.72",722,Mar-21,KEW CRESCENT,Resale,Strata,319,"7,774",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
BEDOK RESIDENCES,"1,900,888","1,442.38","1,318",Mar-21,BEDOK NORTH DRIVE,Resale,Strata,134,"14,186",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
VISIONCREST,"1,461,000",742.72,"1,967",Mar-21,OXLEY RISE,Resale,Strata,69,"21,174",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PATERSON RESIDENCE,"3,450,000","1,496.2","2,306",Mar-21,PATERSON ROAD,Resale,Strata,139,"24,820",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
MERAWOODS,"1,150,000","1,001.05","1,149",Mar-21,HILLVIEW AVENUE,Resale,Strata,93,"12,366",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
LAKEVILLE,"1,150,000",775.01,"1,484",Mar-21,JURONG LAKE LINK,Resale,Strata,72,"15,972",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
AMBER RESIDENCES,"4,820,000","4,230.25","1,139",Mar-21,AMBER ROAD,Resale,Strata,393,"12,265",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
HERITAGE VIEW,"1,420,000","1,194.8","1,188",Mar-21,DOVER RISE,Resale,Strata,111,"12,793",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,11 to 15
LIVIA,"1,225,888","1,410.08",869,Mar-21,PASIR RIS GROVE,Resale,Strata,131,"9,358",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
HILLTOPS,"33,500,000","8,385.16","3,995",Mar-21,CAIRNHILL CIRCLE,Resale,Strata,779,"43,004",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
BUKIT REGENCY,"2,180,000","1,646.89","1,324",Mar-21,UPPER BUKIT TIMAH VIEW,Resale,Strata,153,"14,248",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
MODENA,"1,450,000","1,550.02",935,Mar-21,SIMEI STREET 4,Resale,Strata,144,"10,069",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
38 I SUITES,"750,000",462.85,"1,620",Mar-21,IPOH LANE,Resale,Strata,43,"17,442",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
OASIS @ ELIAS,"860,000",979.52,878,Mar-21,ELIAS ROAD,Resale,Strata,91,"9,451",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,16 to 20
PARC MONDRIAN,"1,710,000","1,356.26","1,261",Mar-21,WOODLEIGH CLOSE,Resale,Strata,126,"13,571",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
HUNDRED TREES,"1,500,000","1,162.51","1,290",Mar-21,WEST COAST DRIVE,Resale,Strata,108,"13,889",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,11 to 15
DAHLIA PARK CONDOMINIUM,"898,000","1,097.93",818,Mar-21,FLORA DRIVE,Resale,Strata,102,"8,804",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
VILLAGE @ PASIR PANJANG,"1,210,000",828.83,"1,460",Mar-21,PASIR PANJANG ROAD,Resale,Strata,77,"15,714",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
D'WEAVE,"750,000",548.96,"1,366",Mar-21,LORONG 39 GEYLANG,Resale,Strata,51,"14,706",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
HIGHGATE,"1,640,000","1,270.15","1,291",Mar-21,TOH TUCK ROAD,Resale,Strata,118,"13,898",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
ECO,"778,000",548.96,"1,417",Mar-21,BEDOK SOUTH AVENUE 3,Resale,Strata,51,"15,255",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
THE MINTON,"978,000",936.47,"1,044",Mar-21,HOUGANG STREET 11,Resale,Strata,87,"11,241",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"1,150,000",882.65,"1,303",Mar-21,UPPER SERANGOON VIEW,Resale,Strata,82,"14,024",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,440,000","1,140.98","1,262",Mar-21,COMPASSVALE BOW,Resale,Strata,106,"13,585",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"1,290,000","1,151.75","1,120",Mar-21,SIN MING WALK,Resale,Strata,107,"12,056",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
COMPASS HEIGHTS,"1,050,000","1,237.86",848,Mar-21,SENGKANG SQUARE,Resale,Strata,115,"9,130",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
ASCENTIA SKY,"1,600,000",947.23,"1,689",Mar-21,ALEXANDRA VIEW,Resale,Strata,88,"18,182",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,26 to 30
HILLBROOKS,"1,072,000",958,"1,119",Mar-21,HILLVIEW AVENUE,Resale,Strata,89,"12,045",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,460,000",839.59,"1,739",Mar-21,KITCHENER LINK,Resale,Strata,78,"18,718",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
THE MARQUE @ IRRAWADDY,"1,245,000",871.88,"1,428",Mar-21,SHAN ROAD,Resale,Strata,81,"15,370",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
SEASTRAND,"860,000",882.65,974,Mar-21,PASIR RIS LINK,Resale,Strata,82,"10,488",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
FULCRUM,"2,280,000","1,173.28","1,943",Mar-21,FORT ROAD,Resale,Strata,109,"20,917",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
WATER PLACE,"1,600,000","1,227.1","1,304",Mar-21,TANJONG RHU ROAD,Resale,Strata,114,"14,035",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,01 to 05
BOTANNIA,"1,550,000","1,227.1","1,263",Mar-21,WEST COAST PARK,Resale,Strata,114,"13,596",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
RIVERVALE CREST,"820,000","1,205.57",680,Mar-21,RIVERVALE CRESCENT,Resale,Strata,112,"7,321",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"2,399,998","1,453.14","1,652",Mar-21,BEDOK SOUTH AVENUE 3,Sub Sale,Strata,135,"17,778",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
VUE 8 RESIDENCE,"2,020,000","2,228.15",907,Mar-21,PASIR RIS HEIGHTS,Resale,Strata,207,"9,758",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,16 to 20
LA MAISON,"2,080,000","1,291.68","1,610",Mar-21,MOULMEIN RISE,Resale,Strata,120,"17,333",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PARKVIEW APARTMENTS,"800,000","1,130.22",708,Mar-21,BUKIT BATOK STREET 25,Resale,Strata,105,"7,619",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
ONE SHENTON,"1,500,000",904.18,"1,659",Mar-21,SHENTON WAY,Resale,Strata,84,"17,857",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
