Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
FOURTH AVENUE RESIDENCES,"2,784,000","1,076.4","2,586",Apr-22,FOURTH AVENUE,New Sale,Strata,100,"27,840",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
SANT RITZ,"1,288,000",785.77,"1,639",Apr-22,PHENG GECK AVENUE,Resale,Strata,73,"17,644",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,160,000",624.31,"1,858",Apr-22,BEDOK SOUTH AVENUE 3,Resale,Strata,58,"20,000",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
FORTUNE PARK,"1,490,000","1,291.68","1,154",Apr-22,TAMPINES ROAD,Resale,Strata,120,"12,417",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
SEAHILL,"905,888",667.37,"1,357",Apr-22,WEST COAST CRESCENT,Resale,Strata,62,"14,611",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,400,000","1,474.67",949,Apr-22,SIMEI RISE,Resale,Strata,137,"10,219",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"760,000",419.8,"1,810",Apr-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"19,487",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,150,000",850.36,"1,352",Apr-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,79,"14,557",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
THE BLISS,"905,000",667.37,"1,356",Apr-22,RACE COURSE ROAD,Resale,Strata,62,"14,597",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
D'NEST,"900,000",775.01,"1,161",Apr-22,PASIR RIS GROVE,Resale,Strata,72,"12,500",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
JOO CHIAT MANSIONS,"1,700,000","1,237.86","1,373",Apr-22,JOO CHIAT TERRACE,Resale,Strata,115,"14,783",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"1,882,580",667.37,"2,821",Apr-22,DUNEARN ROAD,New Sale,Strata,62,"30,364",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE INTERLACE,"1,800,000","1,302.44","1,382",Apr-22,DEPOT ROAD,Resale,Strata,121,"14,876",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"2,304,000","1,173.28","1,964",Apr-22,BROOKVALE DRIVE,New Sale,Strata,109,"21,138",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
UPTOWN @ FARRER,"3,000,000","1,948.28","1,540",Apr-22,PERUMAL ROAD,New Sale,Strata,181,"16,575",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,01 to 05
THE IVERIA,"2,251,000",904.18,"2,490",Apr-22,KIM YAM ROAD,New Sale,Strata,84,"26,798",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
KOVAN REGENCY,"918,000",592.02,"1,551",Apr-22,KOVAN RISE,Resale,Strata,55,"16,691",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,723,000",613.55,"2,808",Apr-22,IRWELL HILL,New Sale,Strata,57,"30,228",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
URBAN TREASURES,"1,242,860",635.08,"1,957",Apr-22,JALAN EUNOS,New Sale,Strata,59,"21,065",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE ORCHARD RESIDENCES,"10,250,000","2,852.46","3,593",Apr-22,ORCHARD BOULEVARD,Resale,Strata,265,"38,679",-,Apartment,1,99 yrs lease commencing from 2006,09,Core Central Region,41 to 45
LEEDON GREEN,"1,694,000",613.55,"2,761",Apr-22,LEEDON HEIGHTS,New Sale,Strata,57,"29,719",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HAUS ON HANDY,"1,355,000",516.67,"2,623",Apr-22,HANDY ROAD,New Sale,Strata,48,"28,229",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,01 to 05
THE WATERGARDENS AT CANBERRA,"1,530,000","1,151.75","1,328",Apr-22,CANBERRA DRIVE,New Sale,Strata,107,"14,299",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
BIRCHWOOD MANSIONS,"1,550,000","1,259.39","1,231",Apr-22,JALAN AMPAS,Resale,Strata,117,"13,248",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SKY VUE,"1,200,000",678.13,"1,770",Apr-22,BISHAN STREET 15,Resale,Strata,63,"19,048",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
3 ORCHARD BY-THE-PARK,"6,750,000","1,862.17","3,625",Apr-22,ORCHARD BOULEVARD,Resale,Strata,173,"39,017",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
HAUS ON HANDY,"1,186,000",452.09,"2,623",Apr-22,HANDY ROAD,New Sale,Strata,42,"28,238",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,01 to 05
YISHUN EMERALD,"992,000","1,216.33",816,Apr-22,CANBERRA DRIVE,Resale,Strata,113,"8,779",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
HAUS ON HANDY,"1,569,000",602.78,"2,603",Apr-22,HANDY ROAD,New Sale,Strata,56,"28,018",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
BEDOK RESIDENCES,"1,580,888","1,173.28","1,347",Apr-22,BEDOK NORTH DRIVE,Resale,Strata,109,"14,504",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"2,565,000","1,345.5","1,906",Apr-22,KEPPEL BAY VIEW,Resale,Strata,125,"20,520",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,26 to 30
THE M,"1,787,000",742.72,"2,406",Apr-22,MIDDLE ROAD,New Sale,Strata,69,"25,899",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"1,787,000",742.72,"2,406",Apr-22,MIDDLE ROAD,New Sale,Strata,69,"25,899",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE ANCHORAGE,"1,738,000",958,"1,814",Apr-22,ALEXANDRA ROAD,Resale,Strata,89,"19,528",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
SUITES @ PAYA LEBAR,"590,000",376.74,"1,566",Apr-22,UPPER PAYA LEBAR ROAD,Resale,Strata,35,"16,857",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,825,592","1,410.08","1,295",Apr-22,HOUGANG AVENUE 7,New Sale,Strata,131,"13,936",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
FLAMINGO VALLEY,"1,438,000",861.12,"1,670",Apr-22,SIGLAP ROAD,Resale,Strata,80,"17,975",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
ARCHIPELAGO,"1,950,000","1,560.78","1,249",Apr-22,BEDOK RESERVOIR ROAD,Resale,Strata,145,"13,448",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
SUNRISE GARDENS,"1,618,000","2,012.87",804,Apr-22,SUNRISE AVENUE,Resale,Strata,187,"8,652",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
SEASCAPE,"4,519,800","2,174.33","2,079",Apr-22,COVE WAY,Resale,Strata,202,"22,375",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
ROYALGREEN,"2,795,000",990.29,"2,822",Apr-22,ANAMALAI AVENUE,New Sale,Strata,92,"30,380",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
J GATEWAY,"940,018",505.91,"1,858",Apr-22,GATEWAY DRIVE,Resale,Strata,47,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,679,000",602.78,"2,785",Apr-22,IRWELL HILL,New Sale,Strata,56,"29,982",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
THE MINTON,"1,700,000","1,216.33","1,398",Apr-22,HOUGANG STREET 11,Resale,Strata,113,"15,044",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
77 @ EAST COAST,"1,093,000",613.55,"1,781",Apr-22,UPPER EAST COAST ROAD,New Sale,Strata,57,"19,175",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
77 @ EAST COAST,"1,083,000",624.31,"1,735",Apr-22,UPPER EAST COAST ROAD,New Sale,Strata,58,"18,672",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MEYER MANSION,"1,435,800",484.38,"2,964",Apr-22,MEYER ROAD,New Sale,Strata,45,"31,907",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
DAIRY FARM RESIDENCES,"1,186,200",710.42,"1,670",Apr-22,DAIRY FARM LANE,New Sale,Strata,66,"17,973",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
8 HULLET,"2,330,831",796.54,"2,926",Apr-22,HULLET ROAD,New Sale,Strata,74,"31,498",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
8 HULLET,"1,589,546",538.2,"2,953",Apr-22,HULLET ROAD,New Sale,Strata,50,"31,791",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
8 HULLET,"1,596,467",538.2,"2,966",Apr-22,HULLET ROAD,New Sale,Strata,50,"31,929",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PARK COLONIAL,"900,000",462.85,"1,944",Apr-22,WOODLEIGH LANE,Sub Sale,Strata,43,"20,930",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
8 HULLET,"1,676,930",538.2,"3,116",Apr-22,HULLET ROAD,New Sale,Strata,50,"33,539",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
HILLION RESIDENCES,"740,000",473.62,"1,562",Apr-22,JELEBU ROAD,Resale,Strata,44,"16,818",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"2,049,000","1,280.92","1,600",Apr-22,HOUGANG AVENUE 2,New Sale,Strata,119,"17,218",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
PARC CENTROS,"665,000",473.62,"1,404",Apr-22,PUNGGOL CENTRAL,Resale,Strata,44,"15,114",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,540,000",936.47,"1,644",Apr-22,HOUGANG AVENUE 2,New Sale,Strata,87,"17,701",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
STARS OF KOVAN,"1,650,888",958,"1,723",Apr-22,UPPER SERANGOON ROAD,Resale,Strata,89,"18,549",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
JADE RESIDENCES,"1,510,000",914.94,"1,650",Apr-22,LEW LIAN VALE,Resale,Strata,85,"17,765",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
CORALS AT KEPPEL BAY,"2,900,000","1,420.85","2,041",Apr-22,KEPPEL BAY DRIVE,Resale,Strata,132,"21,970",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
ISUITES @ PALM,"623,000",462.85,"1,346",Apr-22,GLASGOW ROAD,Resale,Strata,43,"14,488",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,355,000","1,431.61","1,645",Apr-22,KEPPEL BAY VIEW,Resale,Strata,133,"17,707",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,21 to 25
EAST COAST RESIDENCES,"880,000",559.73,"1,572",Apr-22,UPPER EAST COAST ROAD,Resale,Strata,52,"16,923",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"700,000",462.85,"1,512",Apr-22,HOUGANG AVENUE 7,Sub Sale,Strata,43,"16,279",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RV RESIDENCES,"1,900,000",861.12,"2,206",Apr-22,RIVER VALLEY ROAD,Resale,Strata,80,"23,750",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
SYMPHONY SUITES,"1,185,000","1,022.58","1,159",Apr-22,YISHUN CLOSE,Resale,Strata,95,"12,474",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
MEADOWS @ PEIRCE,"1,960,000","1,410.08","1,390",Apr-22,UPPER THOMSON ROAD,Resale,Strata,131,"14,962",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
ONE AMBER,"3,100,000","1,700.71","1,823",Apr-22,AMBER GARDENS,Resale,Strata,158,"19,620",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
CASA MERAH,"1,438,000","1,227.1","1,172",Apr-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,114,"12,614",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,610,000","1,108.69","1,452",Apr-22,COMPASSVALE BOW,Resale,Strata,103,"15,631",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
PARC CENTROS,"670,000",473.62,"1,415",Apr-22,PUNGGOL CENTRAL,Resale,Strata,44,"15,227",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
PINE GROVE,"1,928,000","1,754.53","1,099",Apr-22,PINE GROVE,Resale,Strata,163,"11,828",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
WATERBANK AT DAKOTA,"1,140,000",624.31,"1,826",Apr-22,DAKOTA CRESCENT,Resale,Strata,58,"19,655",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,16 to 20
D'LEEDON,"1,805,000","1,011.82","1,784",Apr-22,LEEDON HEIGHTS,Resale,Strata,94,"19,202",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
THE PALETTE,"682,000",505.91,"1,348",Apr-22,PASIR RIS GROVE,Resale,Strata,47,"14,511",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
18 SHELFORD,"3,900,000","2,088.22","1,868",Apr-22,SHELFORD ROAD,Resale,Strata,194,"20,103",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SKIES MILTONIA,"900,000",893.41,"1,007",Apr-22,MILTONIA CLOSE,Resale,Strata,83,"10,843",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
TROPICAL SPRING,"1,000,000","1,065.64",938,Apr-22,SIMEI STREET 4,Resale,Strata,99,"10,101",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,01 to 05
SUNHAVEN,"1,086,000",990.29,"1,097",Apr-22,UPPER CHANGI ROAD EAST,Resale,Strata,92,"11,804",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,780,000","1,500.5","1,186",Apr-22,JOO AVENUE,Resale,Land,139.4,"12,769",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SOLEIL @ SINARAN,"1,855,888",958,"1,937",Apr-22,SINARAN DRIVE,Resale,Strata,89,"20,853",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
TREVISTA,"2,618,000","1,733","1,511",Apr-22,LORONG 3 TOA PAYOH,Resale,Strata,161,"16,261",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,06 to 10
THE BELVEDERE,"2,665,000","1,302.44","2,046",Apr-22,MEYER ROAD,Resale,Strata,121,"22,025",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,225,000",936.47,"1,308",Apr-22,WHAMPOA EAST,Resale,Strata,87,"14,080",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,01 to 05
VIVA,"2,410,000",958,"2,516",Apr-22,SUFFOLK WALK,Resale,Strata,89,"27,079",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
SIMS URBAN OASIS,"1,070,000",667.37,"1,603",Apr-22,SIMS DRIVE,Resale,Strata,62,"17,258",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
SKY@ELEVEN,"4,700,000","2,271.2","2,069",Apr-22,THOMSON LANE,Resale,Strata,211,"22,275",-,Condominium,1,Freehold,11,Core Central Region,41 to 45
HILLION RESIDENCES,"745,000",462.85,"1,610",Apr-22,JELEBU ROAD,Resale,Strata,43,"17,326",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,11 to 15
NV RESIDENCES,"925,000",904.18,"1,023",Apr-22,PASIR RIS GROVE,Resale,Strata,84,"11,012",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
PARC ELEGANCE,"650,000",441.32,"1,473",Apr-22,TELOK KURAU ROAD,Resale,Strata,41,"15,854",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,810,000","1,248.62","1,450",Apr-22,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,116,"15,603",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
WATERBANK AT DAKOTA,"2,310,000","1,280.92","1,803",Apr-22,DAKOTA CRESCENT,Resale,Strata,119,"19,412",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,16 to 20
RIVERSAILS,"645,000",516.67,"1,248",Apr-22,UPPER SERANGOON CRESCENT,Resale,Strata,48,"13,438",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
HILLVIEW REGENCY,"1,350,000","1,194.8","1,130",Apr-22,BUKIT BATOK EAST AVENUE 2,Resale,Strata,111,"12,162",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,21 to 25
LAKE GRANDE,"1,340,000",861.12,"1,556",Apr-22,JURONG LAKE LINK,Resale,Strata,80,"16,750",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,16 to 20
THE URBANITE,"1,468,000","1,173.28","1,251",Apr-22,HERTFORD ROAD,Resale,Strata,109,"13,468",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THOMSON IMPRESSIONS,"830,000",462.85,"1,793",Apr-22,LORONG PUNTONG,Resale,Strata,43,"19,302",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,11 to 15
THE JADE,"1,768,000","1,474.67","1,199",Apr-22,BUKIT BATOK CENTRAL LINK,Resale,Strata,137,"12,905",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,16 to 20
PALM SPRING,"2,270,000","1,065.64","2,130",Apr-22,EWE BOON ROAD,Resale,Strata,99,"22,929",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VUE 8 RESIDENCE,"680,000",473.62,"1,436",Apr-22,PASIR RIS HEIGHTS,Resale,Strata,44,"15,455",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"1,880,000","1,485.43","1,266",Apr-22,FERNVALE ROAD,Resale,Strata,138,"13,623",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
CANBERRA RESIDENCES,"1,335,000","1,323.97","1,008",Apr-22,CANBERRA DRIVE,Resale,Strata,123,"10,854",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"725,000",462.85,"1,566",Apr-22,HOUGANG AVENUE 7,Sub Sale,Strata,43,"16,860",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SKY VUE,"862,000",484.38,"1,780",Apr-22,BISHAN STREET 15,Resale,Strata,45,"19,156",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"1,468,888",839.59,"1,750",Mar-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"18,832",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
STURDEE RESIDENCES,"1,250,000",656.6,"1,904",Mar-22,BEATTY ROAD,Resale,Strata,61,"20,492",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,21 to 25
THE AMBROSIA,"2,230,000","1,506.96","1,480",Mar-22,LORONG N TELOK KURAU,Resale,Strata,140,"15,929",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,501,000",699.66,"2,145",Mar-22,BROOKVALE DRIVE,New Sale,Strata,65,"23,092",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"880,000",559.73,"1,572",Mar-22,YISHUN CENTRAL 1,Resale,Strata,52,"16,923",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
JADESCAPE,"1,360,000",764.24,"1,780",Mar-22,SHUNFU ROAD,New Sale,Strata,71,"19,155",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
SKYSUITES17,"1,090,000",613.55,"1,777",Mar-22,JALAN RAJAH,Resale,Strata,57,"19,123",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
WATER PLACE,"1,870,000","1,227.1","1,524",Mar-22,TANJONG RHU ROAD,Resale,Strata,114,"16,404",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"1,904,000",667.37,"2,853",Mar-22,DUNEARN ROAD,New Sale,Strata,62,"30,710",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE IVERIA,"2,261,000",904.18,"2,501",Mar-22,KIM YAM ROAD,New Sale,Strata,84,"26,917",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE IVERIA,"2,271,000",904.18,"2,512",Mar-22,KIM YAM ROAD,New Sale,Strata,84,"27,036",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
URBAN VISTA,"1,475,000","1,097.93","1,343",Mar-22,TANAH MERAH KECHIL LINK,Resale,Strata,102,"14,461",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,110,000",656.6,"1,691",Mar-22,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"18,197",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
MARINA ONE RESIDENCES,"6,368,000","2,034.4","3,130",Mar-22,MARINA WAY,Resale,Strata,189,"33,693",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
EUHABITAT,"1,180,000",947.23,"1,246",Mar-22,JALAN EUNOS,Resale,Strata,88,"13,409",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
TREVISTA,"1,680,000","1,119.46","1,501",Mar-22,LORONG 3 TOA PAYOH,Resale,Strata,104,"16,154",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,01 to 05
GLENDALE PARK,"1,910,000","1,248.62","1,530",Mar-22,HILLVIEW AVENUE,Resale,Strata,116,"16,466",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
LEEDON GREEN,"1,849,000",613.55,"3,014",Mar-22,LEEDON HEIGHTS,New Sale,Strata,57,"32,439",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE CLAYMORE,"11,188,888","3,347.6","3,342",Mar-22,CLAYMORE ROAD,Resale,Strata,311,"35,977",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
HAUS ON HANDY,"1,226,000",462.85,"2,649",Mar-22,HANDY ROAD,New Sale,Strata,43,"28,512",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,01 to 05
PENROSE,"2,467,000","1,399.32","1,763",Mar-22,SIMS DRIVE,New Sale,Strata,130,"18,977",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
PENROSE,"2,475,000","1,399.32","1,769",Mar-22,SIMS DRIVE,New Sale,Strata,130,"19,038",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,16 to 20
HAUS ON HANDY,"1,547,000",592.02,"2,613",Mar-22,HANDY ROAD,New Sale,Strata,55,"28,127",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
PETIT JERVOIS,"2,886,000","1,011.82","2,852",Mar-22,JERVOIS ROAD,New Sale,Strata,94,"30,702",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CAIRNHILL RESIDENCES,"2,770,000","1,162.51","2,383",Mar-22,CAIRNHILL CIRCLE,Resale,Strata,108,"25,648",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
PEAK RESIDENCE,"2,556,800","1,087.16","2,352",Mar-22,THOMSON ROAD,New Sale,Strata,101,"25,315",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
RV RESIDENCES,"2,680,000","1,291.68","2,075",Mar-22,RIVER VALLEY ROAD,Resale,Strata,120,"22,333",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
SPRING @ LANGSAT,"1,508,000","1,140.98","1,322",Mar-22,LANGSAT ROAD,Resale,Strata,106,"14,226",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SKY EVERTON,"7,106,000","2,228.15","3,189",Mar-22,EVERTON ROAD,New Sale,Strata,207,"34,329",-,Apartment,1,Freehold,02,Rest of Central Region,36 to 40
PARC PALAIS,"1,800,000","1,388.56","1,296",Mar-22,HUME AVENUE,Resale,Strata,129,"13,953",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
NORMANTON PARK,"2,495,000","1,334.74","1,869",Mar-22,NORMANTON PARK,New Sale,Strata,124,"20,121",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
NORMANTON PARK,"2,434,000","1,313.21","1,853",Mar-22,NORMANTON PARK,New Sale,Strata,122,"19,951",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
NORMANTON PARK,"2,192,000","1,194.8","1,835",Mar-22,NORMANTON PARK,New Sale,Strata,111,"19,748",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
NORMANTON PARK,"1,139,000",656.6,"1,735",Mar-22,NORMANTON PARK,New Sale,Strata,61,"18,672",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
WHARTON VALE,"2,521,000","1,991.34","1,266",Mar-22,SOPHIA ROAD,Resale,Strata,185,"13,627",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
KLIMT CAIRNHILL,"7,348,250","2,055.92","3,574",Mar-22,CAIRNHILL ROAD,New Sale,Strata,191,"38,473",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
WATERFRONT ISLE,"843,000",635.08,"1,327",Mar-22,BEDOK RESERVOIR ROAD,Resale,Strata,59,"14,288",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
HEDGES PARK CONDOMINIUM,"1,150,000","1,076.4","1,068",Mar-22,FLORA DRIVE,Resale,Strata,100,"11,500",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
