Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE BENTLY RESIDENCES@KOVAN,"770,000",538.2,"1,431",Aug-21,KOVAN ROAD,Resale,Strata,50,"15,400",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"908,000","1,022.58",888,Aug-21,SIMEI RISE,Resale,Strata,95,"9,558",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
YONG AN PARK,"6,680,000","3,229.2","2,069",Aug-21,RIVER VALLEY ROAD,Resale,Strata,300,"22,267",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
368 THOMSON,"1,420,000",882.65,"1,609",Aug-21,THOMSON ROAD,Resale,Strata,82,"17,317",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
DOVER PARKVIEW,"1,068,888",936.47,"1,141",Aug-21,DOVER RISE,Resale,Strata,87,"12,286",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
TREASURE AT TAMPINES,"1,695,000","1,237.86","1,369",Aug-21,TAMPINES LANE,New Sale,Strata,115,"14,739",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
NORMANTON PARK,"951,000",527.44,"1,803",Aug-21,NORMANTON PARK,New Sale,Strata,49,"19,408",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
REGENT HEIGHTS,"900,000","1,162.51",774,Aug-21,BUKIT BATOK EAST AVENUE 5,Resale,Strata,108,"8,333",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
MILLAGE,"680,000",462.85,"1,469",Aug-21,CHANGI ROAD,Resale,Strata,43,"15,814",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
NORMANTON PARK,"975,000",527.44,"1,849",Aug-21,NORMANTON PARK,New Sale,Strata,49,"19,898",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
CENTRO RESIDENCES,"1,780,000","1,205.57","1,476",Aug-21,ANG MO KIO AVENUE 8,Resale,Strata,112,"15,893",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,21 to 25
THE SOLITAIRE,"2,700,000","1,237.86","2,181",Aug-21,BALMORAL PARK,Resale,Strata,115,"23,478",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,273,000",516.67,"2,464",Aug-21,FOURTH AVENUE,New Sale,Strata,48,"26,521",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,564,400",936.47,"1,671",Aug-21,DAIRY FARM LANE,New Sale,Strata,87,"17,982",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,837,400","1,140.98","1,610",Aug-21,DAIRY FARM LANE,New Sale,Strata,106,"17,334",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
DAIRY FARM RESIDENCES,"1,187,100",710.42,"1,671",Aug-21,DAIRY FARM LANE,New Sale,Strata,66,"17,986",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
DAIRY FARM RESIDENCES,"1,187,100",710.42,"1,671",Aug-21,DAIRY FARM LANE,New Sale,Strata,66,"17,986",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,824,000",678.13,"2,690",Aug-21,IRWELL HILL,New Sale,Strata,63,"28,952",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
COTE D'AZUR,"2,585,000","1,539.25","1,679",Aug-21,MARINE PARADE ROAD,Resale,Strata,143,"18,077",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
VERDALE,"1,733,900","1,001.05","1,732",Aug-21,DE SOUZA AVENUE,New Sale,Strata,93,"18,644",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,179,000",710.42,"1,660",Aug-21,DAIRY FARM LANE,New Sale,Strata,66,"17,864",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
MIDWOOD,"1,642,000",990.29,"1,658",Aug-21,HILLVIEW RISE,New Sale,Strata,92,"17,848",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
THE AVENIR,"4,719,000","1,528.49","3,087",Aug-21,RIVER VALLEY CLOSE,New Sale,Strata,142,"33,232",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
NV RESIDENCES,"748,000",742.72,"1,007",Aug-21,PASIR RIS GROVE,Resale,Strata,69,"10,841",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
GRANGE RESIDENCES,"7,800,000","2,583.36","3,019",Aug-21,GRANGE ROAD,Resale,Strata,240,"32,500",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
REGENT RESIDENCES,"1,185,000",861.12,"1,376",Aug-21,SERANGOON ROAD,Resale,Strata,80,"14,813",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
NORTH PARK RESIDENCES,"1,400,000",968.76,"1,445",Aug-21,YISHUN CENTRAL 1,Sub Sale,Strata,90,"15,556",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
THE INTERLACE,"1,499,000","1,054.87","1,421",Aug-21,DEPOT ROAD,Resale,Strata,98,"15,296",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,070,000",592.02,"1,807",Aug-21,MARINA BOULEVARD,Resale,Strata,55,"19,455",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
BEDOK RESIDENCES,"1,948,000","1,442.38","1,351",Aug-21,BEDOK NORTH DRIVE,Resale,Strata,134,"14,537",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"995,000",914.94,"1,088",Aug-21,UPPER SERANGOON VIEW,Resale,Strata,85,"11,706",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
MANDARIN GARDENS,"1,925,000","1,786.82","1,077",Aug-21,SIGLAP ROAD,Resale,Strata,166,"11,596",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
CENTRAL IMPERIAL,"560,000",419.8,"1,334",Aug-21,LORONG 14 GEYLANG,Resale,Strata,39,"14,359",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE CARPMAELINA,"1,200,000",904.18,"1,327",Aug-21,CARPMAEL ROAD,Resale,Strata,84,"14,286",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE CARPMAELINA,"2,130,000","1,926.76","1,105",Aug-21,CARPMAEL ROAD,Resale,Strata,179,"11,899",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"850,000",613.55,"1,385",Aug-21,HOUGANG AVENUE 7,Sub Sale,Strata,57,"14,912",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
LIVIA,"1,168,000","1,259.39",927,Aug-21,PASIR RIS GROVE,Resale,Strata,117,"9,983",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
OLEANDER TOWERS,"1,048,000",893.41,"1,173",Aug-21,LORONG 1 TOA PAYOH,Resale,Strata,83,"12,627",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,11 to 15
THE MEYERISE,"1,920,000",871.88,"2,202",Aug-21,MEYER ROAD,Resale,Strata,81,"23,704",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
PRINCIPAL GARDEN,"1,705,000",861.12,"1,980",Aug-21,PRINCE CHARLES CRESCENT,Resale,Strata,80,"21,313",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
CHANGI RISE CONDOMINIUM,"1,025,000","1,130.22",907,Aug-21,SIMEI RISE,Resale,Strata,105,"9,762",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE VERVE,"825,000",613.55,"1,345",Aug-21,JALAN RAJAH,Resale,Strata,57,"14,474",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
ROBIN SUITES,"1,155,000",462.85,"2,495",Aug-21,ROBIN ROAD,Resale,Strata,43,"26,860",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
RESIDENTIAL APARTMENTS,"1,550,000","1,248.62","1,241",Aug-21,MARSHALL ROAD,Resale,Strata,116,"13,362",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE NAVIAN,"1,450,000",893.41,"1,623",Aug-21,JALAN EUNOS,Resale,Strata,83,"17,470",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE HILLIER,"750,000",505.91,"1,482",Aug-21,HILLVIEW RISE,Resale,Strata,47,"15,957",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
THE PANORAMA,"1,190,000",785.77,"1,514",Aug-21,ANG MO KIO AVENUE 2,Resale,Strata,73,"16,301",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
THOMSON V TWO,"715,000",516.67,"1,384",Aug-21,SIN MING ROAD,Resale,Strata,48,"14,896",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
THE VIRIDIAN,"806,000",527.44,"1,528",Aug-21,JALAN AMPAS,Resale,Strata,49,"16,449",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SIMS GREEN,"1,180,000","1,248.62",945,Aug-21,LORONG 27A GEYLANG,Resale,Strata,116,"10,172",-,Apartment,1,99 yrs lease commencing from 2001,14,Rest of Central Region,01 to 05
MELVILLE PARK,"950,000","1,302.44",729,Aug-21,SIMEI STREET 1,Resale,Strata,121,"7,851",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
TREE HOUSE,"1,510,000","1,248.62","1,209",Aug-21,CHESTNUT AVENUE,Resale,Strata,116,"13,017",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,16 to 20
THE CREEK @ BUKIT,"2,430,000","1,603.84","1,515",Aug-21,TOH TUCK ROAD,Resale,Strata,149,"16,309",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE LUXURIE,"980,000",775.01,"1,265",Aug-21,COMPASSVALE ROAD,Resale,Strata,72,"13,611",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE MILTONIA RESIDENCES,"788,000",839.59,939,Aug-21,MILTONIA CLOSE,Resale,Strata,78,"10,103",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SKY HABITAT,"2,020,000","1,216.33","1,661",Aug-21,BISHAN STREET 15,Resale,Strata,113,"17,876",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,16 to 20
THE HERMITAGE,"1,620,000",850.36,"1,905",Aug-21,SARKIES ROAD,Resale,Strata,79,"20,506",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE TENNERY,"940,000",861.12,"1,092",Aug-21,WOODLANDS ROAD,Resale,Strata,80,"11,750",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
RIO VISTA,"1,105,000","1,237.86",893,Aug-21,UPPER SERANGOON VIEW,Resale,Strata,115,"9,609",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
GEM RESIDENCES,"998,000",592.02,"1,686",Aug-21,LORONG 5 TOA PAYOH,Sub Sale,Strata,55,"18,145",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,26 to 30
ASCENTIA SKY,"2,190,000","1,474.67","1,485",Aug-21,ALEXANDRA VIEW,Resale,Strata,137,"15,985",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,16 to 20
SANT RITZ,"1,410,000",882.65,"1,597",Aug-21,PHENG GECK AVENUE,Resale,Strata,82,"17,195",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
VILLA DELLE ROSE,"4,310,000","2,820.17","1,528",Aug-21,TAMAN NAKHODA,Resale,Strata,262,"16,450",-,Condominium,1,Freehold,10,Core Central Region,-
PARC CENTROS,"655,000",462.85,"1,415",Aug-21,PUNGGOL CENTRAL,Resale,Strata,43,"15,233",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE GLYNDEBOURNE,"3,180,000","1,474.67","2,156",Aug-21,TREVOSE CRESCENT,Resale,Strata,137,"23,212",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
GEM RESIDENCES,"1,140,000",678.13,"1,681",Aug-21,LORONG 5 TOA PAYOH,Sub Sale,Strata,63,"18,095",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,26 to 30
SKY HABITAT,"1,910,000","1,248.62","1,530",Aug-21,BISHAN STREET 15,Resale,Strata,116,"16,466",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,01 to 05
MURANO,"1,080,000",861.12,"1,254",Aug-21,PASIR PANJANG ROAD,Resale,Strata,80,"13,500",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE TAPESTRY,"2,120,000","1,614.6","1,313",Aug-21,TAMPINES STREET 86,Sub Sale,Strata,150,"14,133",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
JEWEL @ BUANGKOK,"1,480,000","1,108.69","1,335",Aug-21,COMPASSVALE BOW,Resale,Strata,103,"14,369",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE ESSENCE,"1,810,000","1,679.18","1,078",Aug-21,CHONG KUO ROAD,New Sale,Strata,156,"11,603",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
RIVIERE,"2,800,000","1,173.28","2,386",Aug-21,JIAK KIM STREET,New Sale,Strata,109,"25,688",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
MIDWOOD,"1,087,000",635.08,"1,712",Aug-21,HILLVIEW RISE,New Sale,Strata,59,"18,424",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
THE AVENIR,"6,847,000","2,066.69","3,313",Aug-21,RIVER VALLEY CLOSE,New Sale,Strata,192,"35,661",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
MIDWOOD,"879,000",484.38,"1,815",Aug-21,HILLVIEW RISE,New Sale,Strata,45,"19,533",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,26 to 30
THE LUXURIE,"1,055,000",882.65,"1,195",Aug-21,COMPASSVALE ROAD,Resale,Strata,82,"12,866",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
AQUARIUS BY THE PARK,"843,800",893.41,944,Aug-21,BEDOK RESERVOIR VIEW,Resale,Strata,83,"10,166",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
THE MAKENA,"2,280,000","1,582.31","1,441",Aug-21,MEYER ROAD,Resale,Strata,147,"15,510",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"2,950,000","1,496.2","1,972",Aug-21,SILAT AVENUE,New Sale,Strata,139,"21,223",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
CHANGI RISE CONDOMINIUM,"924,888","1,130.22",818,Aug-21,SIMEI RISE,Resale,Strata,105,"8,808",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
SUITES DE LAUREL,"780,000",473.62,"1,647",Aug-21,JALAN ANAK BUKIT,Resale,Strata,44,"17,727",-,Apartment,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,280,000","1,657.66",772,Aug-21,SIMEI RISE,Resale,Strata,154,"8,312",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
KENTISH GREEN,"1,160,000","1,097.93","1,057",Aug-21,OXFORD ROAD,Resale,Strata,102,"11,373",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,808,910",979.52,"1,847",Aug-21,BROOKVALE DRIVE,New Sale,Strata,91,"19,878",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
THE JOVELL,"964,200",678.13,"1,422",Aug-21,FLORA DRIVE,New Sale,Strata,63,"15,305",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
SKIES MILTONIA,"805,000",742.72,"1,084",Aug-21,MILTONIA CLOSE,Resale,Strata,69,"11,667",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
OXLEY EDGE,"890,000",441.32,"2,017",Aug-21,RIVER VALLEY ROAD,Resale,Strata,41,"21,707",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
TAN TONG MENG TOWER,"3,700,000","3,239.96","1,142",Aug-21,THOMSON ROAD,Resale,Strata,301,"12,292",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
ISLAND VIEW,"4,280,000","3,498.3","1,223",Aug-21,JALAN MAT JAMBOL,Resale,Strata,325,"13,169",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
ARCHIPELAGO,"1,550,000","1,184.04","1,309",Aug-21,BEDOK RESERVOIR ROAD,Resale,Strata,110,"14,091",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
NORMANTON PARK,"1,052,000",559.73,"1,879",Aug-21,NORMANTON PARK,New Sale,Strata,52,"20,231",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
BARTLEY RESIDENCES,"1,350,000","1,097.93","1,230",Aug-21,LORONG HOW SUN,Resale,Strata,102,"13,235",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
NORMANTON PARK,"1,611,000",914.94,"1,761",Aug-21,NORMANTON PARK,New Sale,Strata,85,"18,953",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
MEADOWS @ PEIRCE,"2,100,000","1,625.36","1,292",Aug-21,UPPER THOMSON ROAD,Resale,Strata,151,"13,907",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
WATERVIEW,"845,000",785.77,"1,075",Aug-21,TAMPINES AVENUE 1,Resale,Strata,73,"11,575",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
MIDWOOD,"1,085,000",635.08,"1,708",Aug-21,HILLVIEW RISE,New Sale,Strata,59,"18,390",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"996,000",527.44,"1,888",Aug-21,HOUGANG AVENUE 2,New Sale,Strata,49,"20,327",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
WATERVIEW,"1,270,000","1,377.79",922,Aug-21,TAMPINES AVENUE 1,Resale,Strata,128,"9,922",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
PARC CLEMATIS,"1,641,000",968.76,"1,694",Aug-21,JALAN LEMPENG,New Sale,Strata,90,"18,233",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"1,655,000",968.76,"1,708",Aug-21,JALAN LEMPENG,New Sale,Strata,90,"18,389",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
PARC CLEMATIS,"1,661,000",968.76,"1,715",Aug-21,JALAN LEMPENG,New Sale,Strata,90,"18,456",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
ST FRANCIS COURT,"780,000",818.06,953,Aug-21,ST. FRANCIS ROAD,Resale,Strata,76,"10,263",-,Apartment,1,99 yrs lease commencing from 1992,12,Rest of Central Region,06 to 10
PARC KOMO,"1,116,720",721.19,"1,548",Aug-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,67,"16,667",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
GLENTREES,"2,250,000","1,442.38","1,560",Aug-21,MOUNT SINAI LANE,Resale,Strata,134,"16,791",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
REGENTVILLE,"1,230,000","1,743.77",705,Aug-21,HOUGANG STREET 92,Resale,Strata,162,"7,593",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
THE BEACON,"1,450,000",968.76,"1,497",Aug-21,CANTONMENT ROAD,Resale,Strata,90,"16,111",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,21 to 25
MELVILLE PARK,"1,078,000","1,453.14",742,Aug-21,SIMEI STREET 1,Resale,Strata,135,"7,985",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"880,000",731.95,"1,202",Aug-21,UPPER SERANGOON VIEW,Resale,Strata,68,"12,941",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
PALM ISLES,"550,000",505.91,"1,087",Aug-21,FLORA DRIVE,Resale,Strata,47,"11,702",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
CASERO @ DUNMAN,"880,000",645.84,"1,363",Aug-21,DUNMAN ROAD,Resale,Strata,60,"14,667",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
FABER CREST,"970,000","1,011.82",959,Aug-21,FABER HEIGHTS,Resale,Strata,94,"10,319",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
MEADOWS @ PEIRCE,"1,982,000","1,517.72","1,306",Aug-21,UPPER THOMSON ROAD,Resale,Strata,141,"14,057",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
ROSEWOOD SUITES,"1,180,000","1,905.23",619,Aug-21,ROSEWOOD DRIVE,Resale,Strata,177,"6,667",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
PARC EMILY,"1,043,800",548.96,"1,901",Aug-21,MOUNT EMILY ROAD,Resale,Strata,51,"20,467",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
GARDENVISTA,"1,450,000","1,130.22","1,283",Aug-21,DUNEARN ROAD,Resale,Strata,105,"13,810",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
8 SAINT THOMAS,"1,400,000",548.96,"2,550",Aug-21,ST. THOMAS WALK,Resale,Strata,51,"27,451",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
MOUNTBATTEN SUITES,"1,480,000","1,108.69","1,335",Aug-21,MOUNTBATTEN ROAD,Resale,Strata,103,"14,369",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LE CONNEY PARK,"1,200,000",990.29,"1,212",Aug-21,LORONG L TELOK KURAU,Resale,Strata,92,"13,043",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BULLION PARK,"1,030,000",807.3,"1,276",Aug-21,LENTOR LOOP,Resale,Strata,75,"13,733",-,Condominium,1,Freehold,26,Outside Central Region,06 to 10
ALEX RESIDENCES,"1,770,000",925.7,"1,912",Aug-21,ALEXANDRA VIEW,Resale,Strata,86,"20,581",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
LAKEVILLE,"1,100,000",764.24,"1,439",Aug-21,JURONG LAKE LINK,Resale,Strata,71,"15,493",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
CASUARINA COVE,"1,248,000",925.7,"1,348",Aug-21,TANJONG RHU ROAD,Resale,Strata,86,"14,512",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,06 to 10
PARC ROSEWOOD,"600,000",548.96,"1,093",Aug-21,ROSEWOOD DRIVE,Resale,Strata,51,"11,765",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
FLO RESIDENCE,"780,000",785.77,993,Aug-21,PUNGGOL FIELD WALK,Resale,Strata,73,"10,685",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE VENUE RESIDENCES,"1,200,000",850.36,"1,411",Aug-21,TAI THONG CRESCENT,Resale,Strata,79,"15,190",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
SOHO 188,"630,000",387.5,"1,626",Aug-21,RACE COURSE ROAD,Resale,Strata,36,"17,500",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PASADENA,"2,610,000","2,809.4",929,Aug-21,DERBYSHIRE ROAD,Resale,Strata,261,"10,000",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
PARC OASIS,"1,188,888","1,227.1",969,Aug-21,JURONG EAST AVENUE 1,Resale,Strata,114,"10,429",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
THE INFINITI,"1,580,000","1,259.39","1,255",Aug-21,WEST COAST PARK,Resale,Strata,117,"13,504",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
LIVIA,"1,350,000","1,345.5","1,003",Aug-21,PASIR RIS GROVE,Resale,Strata,125,"10,800",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"1,290,000","1,087.16","1,187",Aug-21,TAMPINES STREET 86,Sub Sale,Strata,101,"12,772",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
NORTHWOOD,"1,800,000","1,991.34",904,Aug-21,JALAN MATA AYER,Resale,Strata,185,"9,730",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"710,000",419.8,"1,691",Aug-21,BEDOK SOUTH AVENUE 3,Sub Sale,Strata,39,"18,205",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
THE SEAFRONT ON MEYER,"2,900,000","2,066.69","1,403",Aug-21,MEYER ROAD,Resale,Strata,192,"15,104",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
HILLVIEW REGENCY,"1,078,000","1,119.46",963,Aug-21,BUKIT BATOK EAST AVENUE 2,Resale,Strata,104,"10,365",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
THE LAURELS,"1,340,000",548.96,"2,441",Aug-21,CAIRNHILL ROAD,Resale,Strata,51,"26,275",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
PARC BOTANNIA,"615,000",430.56,"1,428",Aug-21,FERNVALE STREET,Sub Sale,Strata,40,"15,375",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"1,330,000","1,237.86","1,074",Aug-21,UPPER SERANGOON VIEW,Resale,Strata,115,"11,565",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
38 I SUITES,"1,244,000","1,227.1","1,014",Aug-21,IPOH LANE,Resale,Strata,114,"10,912",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
REGENT GROVE,"855,000","1,162.51",735,Aug-21,CHOA CHU KANG NORTH 7,Resale,Strata,108,"7,917",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,420,000","1,097.93","1,293",Aug-21,LORONG HOW SUN,Resale,Strata,102,"13,922",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE GALE,"1,085,000","1,044.11","1,039",Aug-21,FLORA ROAD,Resale,Strata,97,"11,186",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
