Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
HYLL ON HOLLAND,"1,725,400",613.55,"2,812",Sep-22,HOLLAND ROAD,New Sale,Strata,57,"30,270",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
PARC CLEMATIS,"4,180,000","2,604.89","1,605",Sep-22,JALAN LEMPENG,New Sale,Strata,242,"17,273",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
MYRA,"2,900,000","1,323.97","2,190",Sep-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,123,"23,577",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"1,460,000",484.38,"3,014",Sep-22,HOLLAND VILLAGE WAY,New Sale,Strata,45,"32,444",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,31 to 35
RIVIERE,"2,448,000",818.06,"2,992",Sep-22,JIAK KIM STREET,New Sale,Strata,76,"32,211",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
CARDIFF RESIDENCE,"868,000",613.55,"1,415",Sep-22,CARDIFF GROVE,Resale,Strata,57,"15,228",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE TEMBUSU,"2,500,000","1,367.03","1,829",Sep-22,TAMPINES ROAD,Resale,Strata,127,"19,685",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
1919,"1,660,000",861.12,"1,928",Sep-22,SOPHIA ROAD,Resale,Strata,80,"20,750",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
MIDTOWN RESIDENCES,"888,000",635.08,"1,398",Sep-22,UPPER SERANGOON ROAD,Resale,Strata,59,"15,051",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
SIMS URBAN OASIS,"788,000",484.38,"1,627",Sep-22,SIMS DRIVE,Resale,Strata,45,"17,511",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
PASIR RIS 8,"2,224,000","1,302.44","1,708",Sep-22,PASIR RIS DRIVE 8,New Sale,Strata,121,"18,380",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,01 to 05
PASIR RIS 8,"2,232,000","1,302.44","1,714",Sep-22,PASIR RIS DRIVE 8,New Sale,Strata,121,"18,446",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,06 to 10
THE LANDMARK,"1,299,600",495.14,"2,625",Sep-22,CHIN SWEE ROAD,New Sale,Strata,46,"28,252",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
D'EVELYN,"1,015,000",613.55,"1,654",Sep-22,EVELYN ROAD,Resale,Strata,57,"17,807",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SIMS URBAN OASIS,"1,820,000","1,033.34","1,761",Sep-22,SIMS DRIVE,Resale,Strata,96,"18,958",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
PULLMAN RESIDENCES NEWTON,"1,401,000",462.85,"3,027",Sep-22,DUNEARN ROAD,New Sale,Strata,43,"32,581",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
PULLMAN RESIDENCES NEWTON,"1,409,760",462.85,"3,046",Sep-22,DUNEARN ROAD,New Sale,Strata,43,"32,785",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
COCO PALMS,"1,640,000","1,259.39","1,302",Sep-22,PASIR RIS GROVE,Resale,Strata,117,"14,017",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
NATHAN RESIDENCES,"1,800,000","1,237.86","1,454",Sep-22,NATHAN ROAD,Resale,Strata,115,"15,652",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
STIRLING RESIDENCES,"1,520,000",688.9,"2,206",Sep-22,STIRLING ROAD,Sub Sale,Strata,64,"23,750",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
THE SANTORINI,"1,790,000","1,367.03","1,309",Sep-22,TAMPINES STREET 86,Resale,Strata,127,"14,094",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
PALM GARDENS,"1,120,000","1,216.33",921,Sep-22,HONG SAN WALK,Resale,Strata,113,"9,912",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
LENTOR MODERN,"1,636,470",731.95,"2,236",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,066",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,352,340",678.13,"1,994",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"21,466",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,076,130",527.44,"2,040",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"21,962",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,628,550",731.95,"2,225",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,949",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,358,280",678.13,"2,003",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"21,560",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,080,090",527.44,"2,048",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"22,043",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,616,670",731.95,"2,209",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,775",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,084,050",527.44,"2,055",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"22,123",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,599,840",731.95,"2,186",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,527",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,088,010",527.44,"2,063",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"22,204",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,380,555",678.13,"2,036",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"21,914",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,095,435",527.44,"2,077",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"22,356",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,892,385",968.76,"1,953",Sep-22,LENTOR CENTRAL,New Sale,Strata,90,"21,027",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
GEM RESIDENCES,"2,108,000","1,248.62","1,688",Sep-22,LORONG 5 TOA PAYOH,Sub Sale,Strata,116,"18,172",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,06 to 10
LENTOR MODERN,"1,617,165",731.95,"2,209",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,782",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,100,385",527.44,"2,086",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"22,457",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,624,095",731.95,"2,219",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,884",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,105,335",527.44,"2,096",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"22,558",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,910,205",968.76,"1,972",Sep-22,LENTOR CENTRAL,New Sale,Strata,90,"21,225",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
PICCADILLY GRAND,"2,860,000","1,388.56","2,060",Sep-22,NORTHUMBERLAND ROAD,New Sale,Strata,129,"22,171",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
LENTOR MODERN,"1,631,025",731.95,"2,228",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,986",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,401,345",678.13,"2,066",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"22,244",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,111,275",527.44,"2,107",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"22,679",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,919,115",968.76,"1,981",Sep-22,LENTOR CENTRAL,New Sale,Strata,90,"21,324",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,637,955",731.95,"2,238",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,088",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,117,215",527.44,"2,118",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"22,800",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,928,025",968.76,"1,990",Sep-22,LENTOR CENTRAL,New Sale,Strata,90,"21,423",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,644,885",731.95,"2,247",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,189",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,655,775",731.95,"2,262",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,350",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,131,075",527.44,"2,144",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"23,083",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,666,665",731.95,"2,277",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,510",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"2,989,800","1,528.49","1,956",Sep-22,LENTOR CENTRAL,New Sale,Strata,142,"21,055",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,138,995",527.44,"2,159",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"23,245",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
THOMSON IMPRESSIONS,"810,000",462.85,"1,750",Sep-22,LORONG PUNTONG,Resale,Strata,43,"18,837",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,16 to 20
LENTOR MODERN,"1,679,535",731.95,"2,295",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,699",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,698,840",731.95,"2,321",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,983",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,163,745",527.44,"2,206",Sep-22,LENTOR CENTRAL,New Sale,Strata,49,"23,750",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"3,054,150","1,528.49","1,998",Sep-22,LENTOR CENTRAL,New Sale,Strata,142,"21,508",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,728,540",731.95,"2,362",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"25,420",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LEEDON GREEN,"2,511,000",818.06,"3,069",Sep-22,LEEDON HEIGHTS,New Sale,Strata,76,"33,039",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,650,000","1,011.82","1,631",Sep-22,KEPPEL BAY VIEW,Resale,Strata,94,"17,553",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
DAISY SUITES,"840,000",645.84,"1,301",Sep-22,DAISY ROAD,Resale,Strata,60,"14,000",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE ANCHORAGE,"3,250,000","1,937.52","1,677",Sep-22,ALEXANDRA ROAD,Resale,Strata,180,"18,056",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,700,000","1,313.21","1,295",Sep-22,MOUNT VERNON ROAD,Resale,Strata,122,"13,934",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
VILLAGE @ PASIR PANJANG,"1,480,000","1,076.4","1,375",Sep-22,PASIR PANJANG ROAD,Resale,Strata,100,"14,800",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
LENTOR MODERN,"1,498,860",731.95,"2,048",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,042",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,504,800",731.95,"2,056",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,129",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,510,740",731.95,"2,064",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,217",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,953,270",990.29,"1,972",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,231",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,521,135",731.95,"2,078",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,370",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,966,635",990.29,"1,986",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,376",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,528,065",731.95,"2,088",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,472",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,975,545",990.29,"1,995",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,473",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,534,995",731.95,"2,097",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,573",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"2,971,980","1,528.49","1,944",Sep-22,LENTOR CENTRAL,New Sale,Strata,142,"20,929",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,984,455",990.29,"2,004",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,570",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,541,925",731.95,"2,107",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,675",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,993,365",990.29,"2,013",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,667",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,548,855",731.95,"2,116",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,777",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"2,002,275",990.29,"2,022",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,764",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"3,007,620","1,528.49","1,968",Sep-22,LENTOR CENTRAL,New Sale,Strata,142,"21,180",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,972,940",990.29,"1,992",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,445",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"3,039,300","1,528.49","1,988",Sep-22,LENTOR CENTRAL,New Sale,Strata,142,"21,404",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"2,036,925",990.29,"2,057",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"22,140",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,600,830",731.95,"2,187",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,542",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"3,083,850","1,528.49","2,018",Sep-22,LENTOR CENTRAL,New Sale,Strata,142,"21,717",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"2,090,880",990.29,"2,111",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"22,727",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"3,123,450","1,528.49","2,043",Sep-22,LENTOR CENTRAL,New Sale,Strata,142,"21,996",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"3,190,770","1,528.49","2,088",Sep-22,LENTOR CENTRAL,New Sale,Strata,142,"22,470",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,21 to 25
KOPAR AT NEWTON,"1,390,950",516.67,"2,692",Sep-22,MAKEWAY AVENUE,New Sale,Strata,48,"28,978",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,16 to 20
WATERTOWN,"1,380,000",904.18,"1,526",Sep-22,PUNGGOL CENTRAL,Resale,Strata,84,"16,429",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
LENTOR MODERN,"1,427,580",678.13,"2,105",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"22,660",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,479,060",731.95,"2,021",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"21,751",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,01 to 05
LENTOR MODERN,"1,574,100",731.95,"2,151",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,149",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,433,520",678.13,"2,114",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"22,754",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,485,000",731.95,"2,029",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"21,838",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,580,040",731.95,"2,159",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,236",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,490,940",731.95,"2,037",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"21,926",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,590,435",731.95,"2,173",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,389",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,449,855",678.13,"2,138",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"23,014",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,501,335",731.95,"2,051",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,078",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"2,280,465","1,108.69","2,057",Sep-22,LENTOR CENTRAL,New Sale,Strata,103,"22,140",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,966,635",990.29,"1,986",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,376",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,597,365",731.95,"2,182",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,491",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,456,785",678.13,"2,148",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"23,124",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,508,265",731.95,"2,061",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,180",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"2,289,375","1,108.69","2,065",Sep-22,LENTOR CENTRAL,New Sale,Strata,103,"22,227",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,975,545",990.29,"1,995",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,473",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,604,295",731.95,"2,192",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,593",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,463,715",678.13,"2,158",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"23,234",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,515,195",731.95,"2,070",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,282",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"2,298,285","1,108.69","2,073",Sep-22,LENTOR CENTRAL,New Sale,Strata,103,"22,313",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
LENTOR MODERN,"1,611,225",731.95,"2,201",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,694",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,470,645",678.13,"2,169",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"23,344",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,522,125",731.95,"2,080",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,384",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,618,155",731.95,"2,211",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,796",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,477,575",678.13,"2,179",Sep-22,LENTOR CENTRAL,New Sale,Strata,63,"23,454",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,529,055",731.95,"2,089",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,486",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"2,316,105","1,108.69","2,089",Sep-22,LENTOR CENTRAL,New Sale,Strata,103,"22,486",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"2,002,275",990.29,"2,022",Sep-22,LENTOR CENTRAL,New Sale,Strata,92,"21,764",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,625,085",731.95,"2,220",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,898",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,535,985",731.95,"2,098",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,588",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,635,975",731.95,"2,235",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,058",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,544,895",731.95,"2,111",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,719",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,646,865",731.95,"2,250",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,219",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,553,805",731.95,"2,123",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"22,850",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"2,350,755","1,108.69","2,120",Sep-22,LENTOR CENTRAL,New Sale,Strata,103,"22,823",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,659,735",731.95,"2,268",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,408",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,564,695",731.95,"2,138",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,010",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"2,365,605","1,108.69","2,134",Sep-22,LENTOR CENTRAL,New Sale,Strata,103,"22,967",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,679,040",731.95,"2,294",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,692",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,581,030",731.95,"2,160",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,250",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"2,387,880","1,108.69","2,154",Sep-22,LENTOR CENTRAL,New Sale,Strata,103,"23,183",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,693,890",731.95,"2,314",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"24,910",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,593,900",731.95,"2,178",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,440",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,708,740",731.95,"2,334",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"25,129",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
LENTOR MODERN,"1,606,770",731.95,"2,195",Sep-22,LENTOR CENTRAL,New Sale,Strata,68,"23,629",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,16 to 20
