Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TRE RESIDENCES,"1,780,000",947.23,"1,879",Dec-25,GEYLANG EAST AVENUE 1,Resale,Strata,88,"20,227",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
THE INTERLACE,"3,200,000","1,754.53","1,824",Dec-25,DEPOT ROAD,Resale,Strata,163,"19,632",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
RIVERFRONT RESIDENCES,"2,008,888","1,108.69","1,812",Dec-25,HOUGANG AVENUE 7,Resale,Strata,103,"19,504",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
PROMENADE PEAK,"2,200,400",796.54,"2,762",Dec-25,ZION PROMENADE,New Sale,Strata,74,"29,735",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,01 to 05
PINETREE HILL,"3,122,000","1,216.33","2,567",Dec-25,PINE GROVE,New Sale,Strata,113,"27,628",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10
ELTA,"3,219,000","1,184.04","2,719",Dec-25,CLEMENTI AVENUE 1,New Sale,Strata,110,"29,264",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,26 to 30
MERAWOODS,"2,220,000","1,420.85","1,562",Dec-25,HILLVIEW AVENUE,Resale,Strata,132,"16,818",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
THE CONTINUUM,"3,420,000","1,237.86","2,763",Dec-25,THIAM SIEW AVENUE,New Sale,Strata,115,"29,739",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PARK COLONIAL,"1,650,000",678.13,"2,433",Dec-25,WOODLEIGH LANE,Resale,Strata,63,"26,190",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
21 ANDERSON,"23,300,000","4,488.59","5,191",Dec-25,ANDERSON ROAD,New Sale,Strata,417,"55,875",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MARINA ONE RESIDENCES,"1,350,000",721.19,"1,872",Dec-25,MARINA WAY,Resale,Strata,67,"20,149",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
DOUBLE BAY RESIDENCES,"1,860,000","1,313.21","1,416",Dec-25,SIMEI STREET 4,Resale,Strata,122,"15,246",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
EUHABITAT,"746,000",527.44,"1,414",Dec-25,JALAN EUNOS,Resale,Strata,49,"15,224",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
CHUAN PARK,"2,102,500",871.88,"2,411",Dec-25,LORONG CHUAN,New Sale,Strata,81,"25,957",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25
PINETREE HILL,"3,062,000","1,216.33","2,517",Dec-25,PINE GROVE,New Sale,Strata,113,"27,097",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,565,888",914.94,"1,711",Dec-25,HOUGANG AVENUE 7,Resale,Strata,85,"18,422",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
FLAMINGO VALLEY,"1,568,000",818.06,"1,917",Dec-25,SIGLAP ROAD,Resale,Strata,76,"20,632",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
SPOTTISWOODE RESIDENCES,"2,265,000",914.94,"2,476",Dec-25,SPOTTISWOODE PARK ROAD,Resale,Strata,85,"26,647",-,Condominium,1,Freehold,02,Rest of Central Region,11 to 15
LAGOON VIEW,"1,975,000","1,646.89","1,199",Dec-25,MARINE PARADE ROAD,Resale,Strata,153,"12,908",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,16 to 20
KENT RIDGE HILL RESIDENCES,"1,495,000",775.01,"1,929",Dec-25,SOUTH BUONA VISTA ROAD,Resale,Strata,72,"20,764",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,621,300",796.54,"2,035",Dec-25,CANBERRA CRESCENT,New Sale,Strata,74,"21,909",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
THE WATERGARDENS AT CANBERRA,"1,245,000",753.48,"1,652",Dec-25,CANBERRA DRIVE,Sub Sale,Strata,70,"17,786",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
EIGHT RIVERSUITES,"2,085,000","1,323.97","1,575",Dec-25,WHAMPOA EAST,Resale,Strata,123,"16,951",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
PARC CLEMATIS,"3,540,000","1,496.2","2,366",Dec-25,JALAN LEMPENG,Resale,Strata,139,"25,468",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
8@BT,"4,088,000","1,593.07","2,566",Dec-25,BUKIT TIMAH LINK,New Sale,Strata,148,"27,622",-,Condominium,1,99 yrs lease commencing from 2023,21,Rest of Central Region,06 to 10
PARC OLYMPIA,"1,275,000","1,162.51","1,097",Dec-25,FLORA DRIVE,Resale,Strata,108,"11,806",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,110,000",753.48,"1,473",Dec-25,SENGKANG EAST AVENUE,Resale,Strata,70,"15,857",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
CHANGI COURT,"1,600,000","1,162.51","1,376",Dec-25,UPPER CHANGI ROAD EAST,Resale,Strata,108,"14,815",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE CONTINUUM,"1,378,000",559.73,"2,462",Dec-25,THIAM SIEW AVENUE,New Sale,Strata,52,"26,500",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
KOPAR AT NEWTON,"1,610,000",688.9,"2,337",Dec-25,MAKEWAY AVENUE,Resale,Strata,64,"25,156",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
PARC CLEMATIS,"2,068,888",914.94,"2,261",Dec-25,JALAN LEMPENG,Resale,Strata,85,"24,340",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
ELIAS GREEN,"1,480,000","1,528.49",968,Dec-25,ELIAS GREEN,Resale,Strata,142,"10,423",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,01 to 05
PARC ESTA,"1,835,000",861.12,"2,131",Dec-25,SIMS AVENUE,Resale,Strata,80,"22,938",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
ONE AMBER,"3,320,000","1,388.56","2,391",Dec-25,AMBER GARDENS,Resale,Strata,129,"25,736",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
AVENUE SOUTH RESIDENCE,"1,426,000",656.6,"2,172",Dec-25,SILAT AVENUE,Resale,Strata,61,"23,377",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
THE PANORAMA,"1,452,888",796.54,"1,824",Dec-25,ANG MO KIO AVENUE 2,Resale,Strata,74,"19,634",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,080,000",624.31,"1,730",Dec-25,DAIRY FARM LANE,Resale,Strata,58,"18,621",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
PARK COLONIAL,"1,710,000",742.72,"2,302",Dec-25,WOODLEIGH LANE,Resale,Strata,69,"24,783",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
HAZEL PARK CONDOMINIUM,"2,358,888","1,323.97","1,782",Dec-25,HAZEL PARK TERRACE,Resale,Strata,123,"19,178",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,06 to 10
THE DAIRY FARM,"3,286,000","2,131.27","1,542",Dec-25,DAIRY FARM ROAD,Resale,Strata,198,"16,596",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
CARISSA PARK CONDOMINIUM,"1,670,000","1,323.97","1,261",Dec-25,FLORA DRIVE,Resale,Strata,123,"13,577",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE BAYCOURT,"2,600,000","1,657.66","1,568",Dec-25,UPPER EAST COAST ROAD,Resale,Strata,154,"16,883",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
M5,"1,718,000","1,011.82","1,698",Dec-25,JALAN MUTIARA,Resale,Strata,94,"18,277",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
ARCHIPELAGO,"2,340,000","1,399.32","1,672",Dec-25,BEDOK RESERVOIR ROAD,Resale,Strata,130,"18,000",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
LAKE GRANDE,"1,360,000",721.19,"1,886",Dec-25,JURONG LAKE LINK,Resale,Strata,67,"20,299",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
MIDWOOD,"1,050,000",548.96,"1,913",Dec-25,HILLVIEW RISE,Resale,Strata,51,"20,588",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,21 to 25
WINDY HEIGHTS,"3,350,000","2,475.72","1,353",Dec-25,JALAN DAUD,Resale,Strata,230,"14,565",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
THE ALCOVE,"1,600,000","1,431.61","1,118",Dec-25,LORONG 27 GEYLANG,Resale,Strata,133,"12,030",-,Apartment,1,99 yrs lease commencing from 2000,14,Rest of Central Region,01 to 05
TERESA VILLE,"2,368,000","1,356.26","1,746",Dec-25,LOWER DELTA ROAD,Resale,Strata,126,"18,794",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
THE PALETTE,"1,850,000","1,162.51","1,591",Dec-25,PASIR RIS GROVE,Resale,Strata,108,"17,130",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
CLIVEDEN AT GRANGE,"9,100,000","2,841.7","3,202",Dec-25,GRANGE ROAD,Resale,Strata,264,"34,470",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
LAKEVILLE,"2,530,000","1,270.15","1,992",Dec-25,JURONG LAKE LINK,Resale,Strata,118,"21,441",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
BISHAN PARK CONDOMINIUM,"1,860,000","1,291.68","1,440",Dec-25,SIN MING WALK,Resale,Strata,120,"15,500",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,06 to 10
FOREST WOODS,"2,850,000","1,388.56","2,052",Dec-25,LORONG LEW LIAN,Resale,Strata,129,"22,093",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
THE GLADES,"1,868,000","1,184.04","1,578",Dec-25,BEDOK RISE,Resale,Strata,110,"16,982",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
EUHABITAT,"794,000",538.2,"1,475",Dec-25,JALAN EUNOS,Resale,Strata,50,"15,880",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
TEXTILE CENTRE,"1,120,000",882.65,"1,269",Dec-25,JALAN SULTAN,Resale,Strata,82,"13,659",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
EASTERN LAGOON,"1,050,000",688.9,"1,524",Dec-25,UPPER EAST COAST ROAD,Resale,Strata,64,"16,406",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
COMMONWEALTH TOWERS,"925,000",473.62,"1,953",Dec-25,COMMONWEALTH AVENUE,Resale,Strata,44,"21,023",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
NORMANTON PARK,"1,850,000",914.94,"2,022",Dec-25,NORMANTON PARK,Resale,Strata,85,"21,765",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,325,888",710.42,"1,866",Dec-25,DAIRY FARM LANE,Resale,Strata,66,"20,089",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
THE TAPESTRY,"1,056,000",602.78,"1,752",Dec-25,TAMPINES STREET 86,Resale,Strata,56,"18,857",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
NORTHVALE,"1,390,000","1,259.39","1,104",Dec-25,CHOA CHU KANG LOOP,Resale,Strata,117,"11,880",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
BELMOND GREEN,"3,750,000","1,334.74","2,810",Dec-25,BALMORAL ROAD,Resale,Strata,124,"30,242",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE WATERGARDENS AT CANBERRA,"1,668,888",958,"1,742",Dec-25,CANBERRA DRIVE,Sub Sale,Strata,89,"18,752",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
BRADDELL VIEW,"1,690,000","1,614.6","1,047",Dec-25,BRADDELL HILL,Resale,Strata,150,"11,267",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,16 to 20
HEDGES PARK CONDOMINIUM,"670,000",484.38,"1,383",Dec-25,FLORA DRIVE,Resale,Strata,45,"14,889",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"1,420,000",936.47,"1,516",Dec-25,TAMPINES STREET 86,Resale,Strata,87,"16,322",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
LAKEVILLE,"2,480,000","1,302.44","1,904",Dec-25,JURONG LAKE LINK,Resale,Strata,121,"20,496",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
SYMPHONY SUITES,"1,210,000",914.94,"1,322",Dec-25,YISHUN CLOSE,Resale,Strata,85,"14,235",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
J GATEWAY,"1,950,000",893.41,"2,183",Dec-25,GATEWAY DRIVE,Resale,Strata,83,"23,494",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,36 to 40
AFFINITY AT SERANGOON,"835,000",473.62,"1,763",Dec-25,SERANGOON NORTH AVENUE 1,Resale,Strata,44,"18,977",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE LAKESHORE,"1,710,000","1,108.69","1,542",Dec-25,JURONG WEST STREET 41,Resale,Strata,103,"16,602",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
THE ESTA,"2,780,000","1,173.28","2,369",Dec-25,AMBER GARDENS,Resale,Strata,109,"25,505",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"1,160,000",710.42,"1,633",Dec-25,FERNVALE ROAD,Resale,Strata,66,"17,576",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"898,000",473.62,"1,896",Dec-25,COMPASSVALE BOW,Sub Sale,Strata,44,"20,409",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
NORMANTON PARK,"1,308,888",656.6,"1,993",Dec-25,NORMANTON PARK,Sub Sale,Strata,61,"21,457",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
D'LEEDON,"1,190,000",645.84,"1,843",Dec-25,LEEDON HEIGHTS,Resale,Strata,60,"19,833",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELTA,"3,102,000","1,184.04","2,620",Dec-25,CLEMENTI AVENUE 1,New Sale,Strata,110,"28,200",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,21 to 25
THE ROBERTSON OPUS,"1,644,000",495.14,"3,320",Dec-25,UNITY STREET,New Sale,Strata,46,"35,739",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
PARC EMILY,"1,230,000",592.02,"2,078",Dec-25,MOUNT EMILY ROAD,Resale,Strata,55,"22,364",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
SOHO @ FARRER,"758,000",484.38,"1,565",Dec-25,RACE COURSE ROAD,Resale,Strata,45,"16,844",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
URBAN VISTA,"1,300,000","1,011.82","1,285",Dec-25,TANAH MERAH KECHIL LINK,Resale,Strata,94,"13,830",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
KINGSGROVE,"2,350,000","1,582.31","1,485",Dec-25,ANG MO KIO AVENUE 1,Resale,Strata,147,"15,986",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
CHERRYHILL,"2,350,000","1,453.14","1,617",Dec-25,LORONG LEW LIAN,Resale,Strata,135,"17,407",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PINETREE HILL,"3,133,000","1,216.33","2,576",Dec-25,PINE GROVE,New Sale,Strata,113,"27,726",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,06 to 10
THE LEGEND,"2,880,000","1,485.43","1,939",Dec-25,BUKIT TIMAH ROAD,Resale,Strata,138,"20,870",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BARTLEY RIDGE,"845,000",441.32,"1,915",Dec-25,MOUNT VERNON ROAD,Resale,Strata,41,"20,610",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
RIVERFRONT RESIDENCES,"1,480,000",871.88,"1,697",Dec-25,HOUGANG AVENUE 7,Resale,Strata,81,"18,272",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE CONTINUUM,"3,501,000","1,237.86","2,828",Dec-25,THIAM SIEW AVENUE,New Sale,Strata,115,"30,443",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
PATERSON SUITES,"4,850,000","1,722.24","2,816",Dec-25,PATERSON ROAD,Resale,Strata,160,"30,313",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
8@BT,"4,170,000","1,593.07","2,618",Dec-25,BUKIT TIMAH LINK,New Sale,Strata,148,"28,176",-,Condominium,1,99 yrs lease commencing from 2023,21,Rest of Central Region,11 to 15
KENT RIDGE HILL RESIDENCES,"1,580,000",775.01,"2,039",Dec-25,SOUTH BUONA VISTA ROAD,Resale,Strata,72,"21,944",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,110,000","1,302.44","1,620",Dec-25,KEPPEL BAY VIEW,Resale,Strata,121,"17,438",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
CITYLIGHTS,"1,390,000",678.13,"2,050",Dec-25,JELLICOE ROAD,Resale,Strata,63,"22,063",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
LA FIESTA,"1,600,000",893.41,"1,791",Dec-25,SENGKANG SQUARE,Resale,Strata,83,"19,277",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE TRE VER,"2,250,000","1,097.93","2,049",Dec-25,POTONG PASIR AVENUE 1,Resale,Strata,102,"22,059",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
MIRO,"1,700,000","1,065.64","1,595",Dec-25,LINCOLN ROAD,Resale,Strata,99,"17,172",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE PALETTE,"2,108,000","1,410.08","1,495",Dec-25,PASIR RIS GROVE,Resale,Strata,131,"16,092",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
DELIGHT COURT,"1,640,000","1,323.97","1,239",Dec-25,LORONG 33 GEYLANG,Resale,Strata,123,"13,333",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,500,888",667.37,"2,249",Dec-25,BIDADARI PARK DRIVE,Resale,Strata,62,"24,208",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
BOTANIQUE AT BARTLEY,"920,000",516.67,"1,781",Dec-25,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"19,167",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
REGENT GROVE,"1,190,000","1,194.8",996,Dec-25,CHOA CHU KANG NORTH 7,Resale,Strata,111,"10,721",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
WATERFRONT GOLD,"1,480,000",893.41,"1,657",Dec-25,BEDOK RESERVOIR ROAD,Resale,Strata,83,"17,831",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
RIPPLE BAY,"1,635,000","1,162.51","1,406",Dec-25,PASIR RIS LINK,Resale,Strata,108,"15,139",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"1,323,000",958,"1,381",Dec-25,UPPER SERANGOON VIEW,Resale,Strata,89,"14,865",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
1919,"1,370,000",775.01,"1,768",Dec-25,SOPHIA ROAD,Resale,Strata,72,"19,028",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
AFFINITY AT SERANGOON,"1,210,000",624.31,"1,938",Dec-25,SERANGOON NORTH AVENUE 1,Resale,Strata,58,"20,862",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
28 SHELFORD,"2,480,000","1,194.8","2,076",Dec-25,SHELFORD ROAD,Resale,Strata,111,"22,342",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PARC VISTA,"1,750,000","1,560.78","1,121",Dec-25,CORPORATION ROAD,Resale,Strata,145,"12,069",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05
MEADOWS @ PEIRCE,"2,500,000","2,238.91","1,117",Dec-25,UPPER THOMSON ROAD,Resale,Strata,208,"12,019",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
A TREASURE TROVE,"1,275,000",775.01,"1,645",Dec-25,PUNGGOL WALK,Resale,Strata,72,"17,708",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE COMMODORE,"1,938,000","1,184.04","1,637",Dec-25,CANBERRA DRIVE,Sub Sale,Strata,110,"17,618",-,Condominium,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
CITYSCAPE @FARRER PARK,"2,310,000","1,345.5","1,717",Dec-25,MERGUI ROAD,Resale,Strata,125,"18,480",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
D'NEST,"1,678,000","1,130.22","1,485",Dec-25,PASIR RIS GROVE,Resale,Strata,105,"15,981",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
GROSVENOR VIEW,"1,312,000",882.65,"1,486",Dec-25,LENGKONG EMPAT,Resale,Strata,82,"16,000",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
CITYSCAPE @FARRER PARK,"2,230,000","1,248.62","1,786",Dec-25,MERGUI ROAD,Resale,Strata,116,"19,224",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
SKYE AT HOLLAND,"2,316,000",731.95,"3,164",Dec-25,HOLLAND VILLAGE WAY,New Sale,Strata,68,"34,059",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,36 to 40
PENROSE,"1,800,000",807.3,"2,230",Dec-25,SIMS DRIVE,Sub Sale,Strata,75,"24,000",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
THE MEZZO,"1,540,000",839.59,"1,834",Dec-25,BALESTIER ROAD,Resale,Strata,78,"19,744",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
UPPERHOUSE AT ORCHARD BOULEVARD,"2,463,000",699.66,"3,520",Dec-25,ORCHARD BOULEVARD,New Sale,Strata,65,"37,892",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
CHUAN PARK,"1,949,700",699.66,"2,787",Dec-25,LORONG CHUAN,New Sale,Strata,65,"29,995",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
HILLVIEW REGENCY,"1,159,800",968.76,"1,197",Dec-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,90,"12,887",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
THE CORNWALL,"3,480,000","1,463.9","2,377",Dec-25,CORNWALL GARDENS,Resale,Strata,136,"25,588",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VIBES @ EAST COAST,"1,005,000",667.37,"1,506",Dec-25,TELOK KURAU ROAD,Resale,Strata,62,"16,210",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PINETREE HILL,"3,173,000","1,216.33","2,609",Dec-25,PINE GROVE,New Sale,Strata,113,"28,080",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15
SIGNATURE PARK,"1,770,000","1,033.34","1,713",Dec-25,TOH TUCK ROAD,Resale,Strata,96,"18,438",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
OCEAN PARK,"3,850,000","1,872.94","2,056",Dec-25,EAST COAST ROAD,Resale,Strata,174,"22,126",-,Condominium,1,Freehold,15,Outside Central Region,11 to 15
CANBERRA CRESCENT RESIDENCES,"1,563,100",796.54,"1,962",Dec-25,CANBERRA CRESCENT,New Sale,Strata,74,"21,123",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
BLOOMSBURY RESIDENCES,"2,271,000",904.18,"2,512",Dec-25,MEDIA CIRCLE,New Sale,Strata,84,"27,036",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,11 to 15
THE MYST,"2,912,000","1,517.72","1,919",Dec-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,141,"20,652",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
BAGNALL HAUS,"1,340,000",495.14,"2,706",Dec-25,UPPER EAST COAST ROAD,New Sale,Strata,46,"29,130",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
CITYLIGHTS,"1,868,000",925.7,"2,018",Dec-25,JELLICOE ROAD,Resale,Strata,86,"21,721",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
PARC ROSEWOOD,"838,000",602.78,"1,390",Dec-25,ROSEWOOD DRIVE,Resale,Strata,56,"14,964",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
ARDMORE II,"7,000,000","2,023.63","3,459",Dec-25,ARDMORE PARK,Resale,Strata,188,"37,234",-,Condominium,1,Freehold,10,Core Central Region,31 to 35
FOURTH AVENUE RESIDENCES,"1,710,000",688.9,"2,482",Dec-25,FOURTH AVENUE,Resale,Strata,64,"26,719",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
TREASURE AT TAMPINES,"950,000",581.26,"1,634",Dec-25,TAMPINES LANE,Resale,Strata,54,"17,593",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"3,212,000","1,657.66","1,938",Dec-25,OCEAN WAY,Resale,Strata,154,"20,857",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
HAIG COURT,"3,305,000","1,550.02","2,132",Dec-25,HAIG ROAD,Resale,Strata,144,"22,951",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
PALM SPRING,"4,200,000","1,851.41","2,269",Dec-25,EWE BOON ROAD,Resale,Strata,172,"24,419",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
