Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LUMINA GRAND,"1,470,000",968.76,"1,517",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,333",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,773,000","1,151.75","1,539",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,570",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,898,000","1,270.15","1,494",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,085",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,520,000",968.76,"1,569",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,889",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,780,000","1,151.75","1,545",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,636",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
ALTURA,"1,809,000","1,205.57","1,501",Jan-24,BUKIT BATOK WEST AVENUE 8,New Sale,Strata,112,"16,152",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
ALTURA,"1,400,000",979.52,"1,429",Jan-24,BUKIT BATOK WEST AVENUE 8,New Sale,Strata,91,"15,385",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,723,000","1,151.75","1,496",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,103",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,925,000","1,270.15","1,516",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,314",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,662,000","1,140.98","1,457",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"15,679",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,729,000","1,151.75","1,501",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,159",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,931,000","1,270.15","1,520",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,364",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,719,000","1,140.98","1,507",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,217",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,735,000","1,151.75","1,506",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,215",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,937,000","1,270.15","1,525",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,415",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,725,000","1,140.98","1,512",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,274",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,741,000","1,151.75","1,512",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,271",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,943,000","1,270.15","1,530",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,466",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,696,000","1,151.75","1,473",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"15,850",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,932,000","1,259.39","1,534",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,513",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,737,000","1,140.98","1,522",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,387",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,938,000","1,259.39","1,539",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,564",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,760,000","1,151.75","1,528",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,449",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,968,000","1,270.15","1,549",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,678",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,951,000","1,259.39","1,549",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,675",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,756,000","1,140.98","1,539",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,566",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,772,000","1,151.75","1,539",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,561",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,974,000","1,270.15","1,554",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,729",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,899,000","1,259.39","1,508",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,231",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,710,000","1,140.98","1,499",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,132",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,779,000","1,151.75","1,545",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,626",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,980,000","1,270.15","1,559",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,780",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,963,000","1,259.39","1,559",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,778",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,768,000","1,140.98","1,550",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,679",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,785,000","1,151.75","1,550",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,682",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,928,000","1,270.15","1,518",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,339",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,969,000","1,259.39","1,563",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,829",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,774,000","1,140.98","1,555",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,736",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,791,000","1,151.75","1,555",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,738",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,993,000","1,270.15","1,569",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,890",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,781,000","1,140.98","1,561",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"16,802",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,797,000","1,151.75","1,560",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,794",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,473,000",968.76,"1,521",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,367",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,478,000",968.76,"1,526",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,422",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,439,000",968.76,"1,485",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"15,989",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,488,000",968.76,"1,536",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,533",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,724,000","1,151.75","1,497",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,112",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,926,000","1,259.39","1,529",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,462",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,449,000",968.76,"1,496",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,100",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,738,000","1,151.75","1,509",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,243",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,856,000","1,270.15","1,461",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"15,729",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,498,000",968.76,"1,546",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,644",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,745,000","1,151.75","1,515",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,308",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,938,000","1,259.39","1,539",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,564",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,504,000",968.76,"1,553",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,711",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,931,000","1,270.15","1,520",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,364",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,893,000","1,259.39","1,503",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,179",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,469,000",968.76,"1,516",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,322",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,763,000","1,151.75","1,531",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,477",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,937,000","1,270.15","1,525",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,415",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,519,000",968.76,"1,568",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,878",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,769,000","1,151.75","1,536",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,533",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,963,000","1,259.39","1,559",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,778",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,524,000",968.76,"1,573",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,933",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,775,000","1,151.75","1,541",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,589",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,529,000",968.76,"1,578",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,989",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,782,000","1,151.75","1,547",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,654",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,956,000","1,270.15","1,540",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,118,"16,576",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,975,000","1,259.39","1,568",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,117,"16,880",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,534,000",968.76,"1,583",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"17,044",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,735,000","1,151.75","1,506",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,107,"16,215",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,596,000","1,130.22","1,412",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,105,"15,200",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,860,000","1,334.74","1,394",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,124,"15,000",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,494,000",979.52,"1,525",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,418",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,382,000",936.47,"1,476",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"15,885",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,455,000",979.52,"1,485",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"15,989",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,505,000",979.52,"1,536",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,538",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,479,000",968.76,"1,527",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,433",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,465,000",979.52,"1,496",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,099",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,484,000",968.76,"1,532",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,489",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,515,000",979.52,"1,547",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,648",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,489,000",968.76,"1,537",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,544",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,455,000",968.76,"1,502",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,167",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,530,000",979.52,"1,562",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,813",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,460,000",968.76,"1,507",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,222",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,535,000",979.52,"1,567",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,868",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,444,000",936.47,"1,542",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,598",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,510,000",968.76,"1,559",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,778",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,541,000",979.52,"1,573",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,934",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,515,000",968.76,"1,564",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,833",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,546,000",979.52,"1,578",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,989",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,411,000",936.47,"1,507",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,218",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,520,000",968.76,"1,569",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,889",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,551,000",979.52,"1,583",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"17,044",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,474,000",936.47,"1,574",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,943",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,459,000",936.47,"1,558",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,770",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,582,000","1,119.46","1,413",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,104,"15,212",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,613,000","1,140.98","1,414",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,106,"15,217",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,521,000","1,108.69","1,372",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,103,"14,767",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,473,000",968.76,"1,521",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,367",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,478,000",968.76,"1,526",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,422",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,483,000",968.76,"1,531",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,478",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,488,000",968.76,"1,536",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,533",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,493,000",968.76,"1,541",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,589",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,438,000",936.47,"1,536",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,529",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,504,000",968.76,"1,553",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,711",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,506,000",979.52,"1,537",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,549",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,400,000",936.47,"1,495",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,092",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,469,000",968.76,"1,516",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,322",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,516,000",979.52,"1,548",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,659",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,453,000",936.47,"1,552",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,701",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,519,000",968.76,"1,568",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,878",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,415,000",936.47,"1,511",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,264",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,479,000",968.76,"1,527",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,433",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,526,000",979.52,"1,558",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,769",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,529,000",968.76,"1,578",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,989",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,531,000",979.52,"1,563",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,824",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,534,000",968.76,"1,583",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"17,044",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,491,000",979.52,"1,522",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,91,"16,385",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,474,000",936.47,"1,574",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,87,"16,943",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,596,000","1,119.46","1,426",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,104,"15,346",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,11 to 15
LUMINA GRAND,"1,435,000",968.76,"1,481",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"15,944",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LUMINA GRAND,"1,484,000",968.76,"1,532",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,489",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
LUMINA GRAND,"1,489,000",968.76,"1,537",Jan-24,BUKIT BATOK WEST AVENUE 5,New Sale,Strata,90,"16,544",-,Executive Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
